Month,MATERIAL_NAME,ReconstructedInventory
2024-10-01 00:00:00,MAT-0327,23226.975
2024-10-01 00:00:00,MAT-0328,86603.39499999999
2024-10-01 00:00:00,MAT-0329,804.6049999999999
2024-10-01 00:00:00,MAT-0330,757.33
2024-10-01 00:00:00,MAT-0331,0.6819999999999999
2024-10-01 00:00:00,MAT-0332,210494.80500000008
2024-10-01 00:00:00,MAT-0333,40057.270000000004
2024-10-01 00:00:00,MAT-0334,1787.0600000000002
2024-10-01 00:00:00,MAT-0335,6138.0
2024-10-01 00:00:00,MAT-0337,31.0
2024-10-01 00:00:00,MAT-0338,2108.67
2024-10-01 00:00:00,MAT-0339,3600.5449999999996
2024-10-01 00:00:00,MAT-0340,46559.01499999999
2024-10-01 00:00:00,MAT-0341,41862.670000000006
2024-10-01 00:00:00,MAT-0342,4603.5
2024-10-01 00:00:00,MAT-0343,1519.0
2024-10-01 00:00:00,MAT-0350,41.815000000000005
2024-10-01 00:00:00,MAT-0351,11064.054999999998
2024-10-01 00:00:00,MAT-0352,982.9399999999998
2024-10-01 00:00:00,MAT-0353,33160.525
2024-10-01 00:00:00,MAT-0354,22552.3
2024-10-01 00:00:00,MAT-0356,35270.98499999999
2024-10-01 00:00:00,MAT-0357,4684.619999999999
2024-10-01 00:00:00,MAT-0358,93.30999999999997
2024-10-01 00:00:00,MAT-0362,4856.15
2024-10-01 00:00:00,MAT-0363,767.405
2024-10-01 00:00:00,MAT-0367,782.75
2024-10-01 00:00:00,MAT-0368,261.25
2024-10-01 00:00:00,MAT-0369,250.325
2024-10-01 00:00:00,MAT-0370,0.0
2024-10-01 00:00:00,MAT-0373,354.64000000000004
2024-10-01 00:00:00,MAT-0374,10270.669999999998
2024-10-01 00:00:00,MAT-0375,13913.045
2024-10-01 00:00:00,MAT-0376,16139.344999999998
2024-10-01 00:00:00,MAT-0377,6929.275000000001
2024-10-01 00:00:00,MAT-0378,21101.285
2024-10-01 00:00:00,MAT-0379,101318.11500000005
2024-10-01 00:00:00,MAT-0380,23859.769999999997
2024-10-01 00:00:00,MAT-0381,3059.7
2024-10-01 00:00:00,MAT-0382,254006.51500000016
2024-10-01 00:00:00,MAT-0383,8955.59
2024-10-01 00:00:00,MAT-0384,27401.149999999998
2024-10-01 00:00:00,MAT-0385,20.150000000000002
2024-10-01 00:00:00,MAT-0386,26012.729999999996
2024-10-01 00:00:00,MAT-0387,644.8000000000001
2024-10-01 00:00:00,MAT-0388,34977.915
2024-10-01 00:00:00,MAT-0389,181125.36500000005
2024-10-01 00:00:00,MAT-0390,41509.93
2024-10-01 00:00:00,MAT-0391,1531.7099999999998
2024-10-01 00:00:00,MAT-0392,1425.07
2024-10-01 00:00:00,MAT-0393,4800.295
2024-10-01 00:00:00,MAT-0394,767.25
2024-10-01 00:00:00,MAT-0396,6331.4400000000005
2024-10-01 00:00:00,MAT-0397,833.9000000000003
2024-10-01 00:00:00,MAT-0398,5190.175
2024-10-01 00:00:00,MAT-0399,128867.00000000009
2024-10-01 00:00:00,MAT-0400,146545.80000000008
2024-10-01 00:00:00,MAT-0401,41.509
2024-10-01 00:00:00,MAT-0402,2454.6549999999997
2024-10-01 00:00:00,MAT-0409,762.6
2024-10-01 00:00:00,MAT-0412,260.40000000000003
2024-10-01 00:00:00,MAT-0413,77424.30000000003
2024-10-01 00:00:00,MAT-0414,2008.8
2024-10-01 00:00:00,MAT-0415,154948.24000000005
2024-10-01 00:00:00,MAT-0416,51965.23499999999
2024-10-01 00:00:00,MAT-0417,1370.2
2024-10-01 00:00:00,MAT-0418,127.875
2024-10-01 00:00:00,MAT-0425,13.113000000000001
2024-10-01 00:00:00,MAT-0426,2371.5
2024-10-01 00:00:00,MAT-0428,26628.375
2024-10-01 00:00:00,MAT-0429,33.800000000000004
2024-10-01 00:00:00,MAT-0430,1181.15
2024-11-01 00:00:00,MAT-0001,292024.28000000014
2024-11-01 00:00:00,MAT-0002,12456.749999999998
2024-11-01 00:00:00,MAT-0003,5577.300000000001
2024-11-01 00:00:00,MAT-0004,2748.15
2024-11-01 00:00:00,MAT-0005,1.65
2024-11-01 00:00:00,MAT-0006,115.5
2024-11-01 00:00:00,MAT-0007,67599.40000000004
2024-11-01 00:00:00,MAT-0008,41.400000000000006
2024-11-01 00:00:00,MAT-0009,63492.000000000015
2024-11-01 00:00:00,MAT-0010,2.25
2024-11-01 00:00:00,MAT-0011,5729.299999999999
2024-11-01 00:00:00,MAT-0012,1072.5
2024-11-01 00:00:00,MAT-0013,64140.85
2024-11-01 00:00:00,MAT-0014,7.35
2024-11-01 00:00:00,MAT-0015,211170.5100000001
2024-11-01 00:00:00,MAT-0016,2498.55
2024-11-01 00:00:00,MAT-0017,8903.400000000001
2024-11-01 00:00:00,MAT-0018,15534.449999999999
2024-11-01 00:00:00,MAT-0019,8034.900000000001
2024-11-01 00:00:00,MAT-0020,4455.0
2024-11-01 00:00:00,MAT-0021,1485.0
2024-11-01 00:00:00,MAT-0027,2970.0
2024-11-01 00:00:00,MAT-0032,38944.20999999999
2024-11-01 00:00:00,MAT-0033,34890.0
2024-11-01 00:00:00,MAT-0035,33760.799999999996
2024-11-01 00:00:00,MAT-0036,8280.900000000001
2024-11-01 00:00:00,MAT-0037,701.25
2024-11-01 00:00:00,MAT-0038,4617.75
2024-11-01 00:00:00,MAT-0040,2227.5
2024-11-01 00:00:00,MAT-0042,6614.160000000001
2024-11-01 00:00:00,MAT-0045,4.92
2024-11-01 00:00:00,MAT-0046,54693.05000000001
2024-11-01 00:00:00,MAT-0047,56738.7
2024-11-01 00:00:00,MAT-0048,6.12
2024-11-01 00:00:00,MAT-0049,80079.97000000002
2024-11-01 00:00:00,MAT-0050,13367.8
2024-11-01 00:00:00,MAT-0052,288.0
2024-11-01 00:00:00,MAT-0053,18300.609999999997
2024-11-01 00:00:00,MAT-0054,1635.0
2024-11-01 00:00:00,MAT-0055,64495.520000000004
2024-11-01 00:00:00,MAT-0056,47052.60999999999
2024-11-01 00:00:00,MAT-0057,1717.7100000000003
2024-11-01 00:00:00,MAT-0058,36.27
2024-11-01 00:00:00,MAT-0059,33.660000000000004
2024-11-01 00:00:00,MAT-0060,2317.5
2024-11-01 00:00:00,MAT-0061,742.5
2024-11-01 00:00:00,MAT-0064,7121.25
2024-11-01 00:00:00,MAT-0065,36436.090000000026
2024-11-01 00:00:00,MAT-0066,3886.5000000000005
2024-11-01 00:00:00,MAT-0067,742.5
2024-11-01 00:00:00,MAT-0068,877.5
2024-11-01 00:00:00,MAT-0069,1454.4999999999998
2024-11-01 00:00:00,MAT-0070,885.0
2024-11-01 00:00:00,MAT-0071,3711.0
2024-11-01 00:00:00,MAT-0078,2.4
2024-11-01 00:00:00,MAT-0082,72428.37
2024-11-01 00:00:00,MAT-0083,299.25
2024-11-01 00:00:00,MAT-0084,198133.72000000006
2024-11-01 00:00:00,MAT-0085,3822.1200000000003
2024-11-01 00:00:00,MAT-0086,3211.3999999999996
2024-11-01 00:00:00,MAT-0087,1745.16
2024-11-01 00:00:00,MAT-0091,1530.0
2024-11-01 00:00:00,MAT-0092,142838.7
2024-11-01 00:00:00,MAT-0094,54.0
2024-11-01 00:00:00,MAT-0095,359.88
2024-11-01 00:00:00,MAT-0096,9352.72
2024-11-01 00:00:00,MAT-0097,34959.15
2024-11-01 00:00:00,MAT-0098,14830.649999999998
2024-11-01 00:00:00,MAT-0099,90136.27000000006
2024-11-01 00:00:00,MAT-0100,2576.9700000000003
2024-11-01 00:00:00,MAT-0101,14095.949999999999
2024-11-01 00:00:00,MAT-0102,839.8
2024-11-01 00:00:00,MAT-0103,7095.9
2024-11-01 00:00:00,MAT-0104,1727.7600000000002
2024-11-01 00:00:00,MAT-0105,2767.8499999999995
2024-11-01 00:00:00,MAT-0106,506.20000000000005
2024-11-01 00:00:00,MAT-0107,2159.2999999999997
2024-11-01 00:00:00,MAT-0108,19237.750000000004
2024-11-01 00:00:00,MAT-0111,29247.059999999998
2024-11-01 00:00:00,MAT-0112,154501.89000000013
2024-11-01 00:00:00,MAT-0113,9297.15
2024-11-01 00:00:00,MAT-0114,6841.2
2024-11-01 00:00:00,MAT-0115,1053.15
2024-11-01 00:00:00,MAT-0116,1040.25
2024-11-01 00:00:00,MAT-0117,92.96000000000001
2024-11-01 00:00:00,MAT-0118,3951.3600000000006
2024-11-01 00:00:00,MAT-0119,185.85000000000002
2024-11-01 00:00:00,MAT-0120,29248.350000000002
2024-11-01 00:00:00,MAT-0128,6.72
2024-11-01 00:00:00,MAT-0129,8910.0
2024-11-01 00:00:00,MAT-0133,1485.0
2024-11-01 00:00:00,MAT-0134,28215.0
2024-11-01 00:00:00,MAT-0137,71120.14
2024-11-01 00:00:00,MAT-0138,711.75
2024-11-01 00:00:00,MAT-0141,4015.4400000000005
2024-11-01 00:00:00,MAT-0142,135870.79000000007
2024-11-01 00:00:00,MAT-0143,101297.75000000004
2024-11-01 00:00:00,MAT-0144,354673.62000000017
2024-11-01 00:00:00,MAT-0145,645960.06
2024-11-01 00:00:00,MAT-0146,135671.72000000003
2024-11-01 00:00:00,MAT-0147,9333.4
2024-11-01 00:00:00,MAT-0148,14917.9
2024-11-01 00:00:00,MAT-0149,731.0
2024-11-01 00:00:00,MAT-0150,24401.05
2024-11-01 00:00:00,MAT-0151,23544.719999999994
2024-11-01 00:00:00,MAT-0152,1228.5
2024-11-01 00:00:00,MAT-0153,106824.80000000003
2024-11-01 00:00:00,MAT-0154,8264.4
2024-11-01 00:00:00,MAT-0155,5.25
2024-11-01 00:00:00,MAT-0156,52346.16000000001
2024-11-01 00:00:00,MAT-0157,38.99999999999999
2024-11-01 00:00:00,MAT-0158,29739.459999999992
2024-11-01 00:00:00,MAT-0159,8807.65
2024-11-01 00:00:00,MAT-0160,233.7
2024-11-01 00:00:00,MAT-0161,5197.5
2024-11-01 00:00:00,MAT-0162,848.02
2024-11-01 00:00:00,MAT-0163,15422.77
2024-11-01 00:00:00,MAT-0164,2073.75
2024-11-01 00:00:00,MAT-0165,2870.3
2024-11-01 00:00:00,MAT-0166,7975.300000000001
2024-11-01 00:00:00,MAT-0167,4473.8
2024-11-01 00:00:00,MAT-0168,413.88
2024-11-01 00:00:00,MAT-0169,4590.0
2024-11-01 00:00:00,MAT-0170,3060.0
2024-11-01 00:00:00,MAT-0174,2925.45
2024-11-01 00:00:00,MAT-0175,5769.9
2024-11-01 00:00:00,MAT-0176,17156.399999999998
2024-11-01 00:00:00,MAT-0177,75.0
2024-11-01 00:00:00,MAT-0178,14656.149999999998
2024-11-01 00:00:00,MAT-0179,1107.0
2024-11-01 00:00:00,MAT-0180,2537.96
2024-11-01 00:00:00,MAT-0181,0.0
2024-11-01 00:00:00,MAT-0185,3060.0
2024-11-01 00:00:00,MAT-0187,8.91
2024-11-01 00:00:00,MAT-0188,19487.309999999998
2024-11-01 00:00:00,MAT-0189,156.0
2024-11-01 00:00:00,MAT-0190,67002.78
2024-11-01 00:00:00,MAT-0193,17871.76
2024-11-01 00:00:00,MAT-0194,31.499999999999993
2024-11-01 00:00:00,MAT-0195,31908.6
2024-11-01 00:00:00,MAT-0196,15245.029999999997
2024-11-01 00:00:00,MAT-0197,46203.42
2024-11-01 00:00:00,MAT-0198,91969.74
2024-11-01 00:00:00,MAT-0199,1291.02
2024-11-01 00:00:00,MAT-0200,72.0
2024-11-01 00:00:00,MAT-0201,65121.29999999998
2024-11-01 00:00:00,MAT-0202,11916.0
2024-11-01 00:00:00,MAT-0203,165.0
2024-11-01 00:00:00,MAT-0204,306.0
2024-11-01 00:00:00,MAT-0205,43.05
2024-11-01 00:00:00,MAT-0206,58915.54999999999
2024-11-01 00:00:00,MAT-0207,2517.3999999999996
2024-11-01 00:00:00,MAT-0208,103.35
2024-11-01 00:00:00,MAT-0209,13.500000000000002
2024-11-01 00:00:00,MAT-0213,2760.75
2024-11-01 00:00:00,MAT-0214,313.65000000000003
2024-11-01 00:00:00,MAT-0215,6406.2
2024-11-01 00:00:00,MAT-0216,592.64
2024-11-01 00:00:00,MAT-0217,9222.300000000001
2024-11-01 00:00:00,MAT-0218,2475.9
2024-11-01 00:00:00,MAT-0219,0.6
2024-11-01 00:00:00,MAT-0220,12621.75
2024-11-01 00:00:00,MAT-0229,144467.54000000007
2024-11-01 00:00:00,MAT-0230,246.6
2024-11-01 00:00:00,MAT-0231,1484.3999999999999
2024-11-01 00:00:00,MAT-0232,16111.579999999998
2024-11-01 00:00:00,MAT-0233,43854.36000000001
2024-11-01 00:00:00,MAT-0234,44071.049999999996
2024-11-01 00:00:00,MAT-0235,37.050000000000004
2024-11-01 00:00:00,MAT-0236,12694.12
2024-11-01 00:00:00,MAT-0237,1855.3800000000003
2024-11-01 00:00:00,MAT-0238,0.0
2024-11-01 00:00:00,MAT-0239,1559.3400000000001
2024-11-01 00:00:00,MAT-0240,405.0
2024-11-01 00:00:00,MAT-0246,21213.99
2024-11-01 00:00:00,MAT-0249,1554.0
2024-11-01 00:00:00,MAT-0250,667.05
2024-11-01 00:00:00,MAT-0251,0.0
2024-11-01 00:00:00,MAT-0254,687.5000000000001
2024-11-01 00:00:00,MAT-0255,1620.8500000000001
2024-11-01 00:00:00,MAT-0256,7522.1
2024-11-01 00:00:00,MAT-0257,154.53
2024-11-01 00:00:00,MAT-0258,301.44
2024-11-01 00:00:00,MAT-0259,22153.2
2024-11-01 00:00:00,MAT-0260,108.89999999999999
2024-11-01 00:00:00,MAT-0261,35209.5
2024-11-01 00:00:00,MAT-0262,2722.5
2024-11-01 00:00:00,MAT-0263,13323.75
2024-11-01 00:00:00,MAT-0264,154907.35000000006
2024-11-01 00:00:00,MAT-0265,145300.69000000003
2024-11-01 00:00:00,MAT-0266,21271.95
2024-11-01 00:00:00,MAT-0267,65682.42
2024-11-01 00:00:00,MAT-0268,94594.21000000002
2024-11-01 00:00:00,MAT-0269,2722.95
2024-11-01 00:00:00,MAT-0270,71448.9
2024-11-01 00:00:00,MAT-0271,19.8
2024-11-01 00:00:00,MAT-0272,3.42
2024-11-01 00:00:00,MAT-0273,3712.6
2024-11-01 00:00:00,MAT-0276,21767.799999999996
2024-11-01 00:00:00,MAT-0277,1558.6499999999999
2024-11-01 00:00:00,MAT-0278,993.75
2024-11-01 00:00:00,MAT-0279,297.99
2024-11-01 00:00:00,MAT-0280,30.66
2024-11-01 00:00:00,MAT-0281,8090.0999999999985
2024-11-01 00:00:00,MAT-0282,4.8
2024-11-01 00:00:00,MAT-0283,180.39
2024-11-01 00:00:00,MAT-0284,2720.49
2024-11-01 00:00:00,MAT-0285,4962.32
2024-11-01 00:00:00,MAT-0286,2160.0
2024-11-01 00:00:00,MAT-0287,39.75
2024-11-01 00:00:00,MAT-0290,741.0
2024-11-01 00:00:00,MAT-0291,799.5000000000001
2024-11-01 00:00:00,MAT-0294,75.0
2024-11-01 00:00:00,MAT-0295,5914.3499999999985
2024-11-01 00:00:00,MAT-0296,742.5
2024-11-01 00:00:00,MAT-0297,0.0
2024-11-01 00:00:00,MAT-0298,0.0
2024-11-01 00:00:00,MAT-0299,54.75
2024-11-01 00:00:00,MAT-0300,39.0
2024-11-01 00:00:00,MAT-0311,124.26
2024-11-01 00:00:00,MAT-0312,3615.5099999999998
2024-11-01 00:00:00,MAT-0313,13131.320000000002
2024-11-01 00:00:00,MAT-0314,131679.99000000002
2024-11-01 00:00:00,MAT-0315,18080.530000000002
2024-11-01 00:00:00,MAT-0316,102340.20000000003
2024-11-01 00:00:00,MAT-0317,23656.350000000002
2024-11-01 00:00:00,MAT-0318,86964.48000000001
2024-11-01 00:00:00,MAT-0319,235624.85000000012
2024-11-01 00:00:00,MAT-0320,2454.09
2024-11-01 00:00:00,MAT-0321,230955.75000000003
2024-11-01 00:00:00,MAT-0322,82486.35000000002
2024-11-01 00:00:00,MAT-0323,22630.929999999997
2024-11-01 00:00:00,MAT-0324,26676.899999999983
2024-11-01 00:00:00,MAT-0325,111695.06000000006
2024-11-01 00:00:00,MAT-0326,5095.15
2024-11-01 00:00:00,MAT-0327,25784.269999999997
2024-11-01 00:00:00,MAT-0328,90880.95
2024-11-01 00:00:00,MAT-0329,778.65
2024-11-01 00:00:00,MAT-0330,732.9
2024-11-01 00:00:00,MAT-0331,0.6599999999999999
2024-11-01 00:00:00,MAT-0332,203704.65000000008
2024-11-01 00:00:00,MAT-0333,40613.1
2024-11-01 00:00:00,MAT-0334,1743.6000000000004
2024-11-01 00:00:00,MAT-0335,5940.0
2024-11-01 00:00:00,MAT-0337,30.0
2024-11-01 00:00:00,MAT-0338,2120.8599999999997
2024-11-01 00:00:00,MAT-0339,3598.95
2024-11-01 00:00:00,MAT-0340,47892.619999999995
2024-11-01 00:00:00,MAT-0341,61090.080000000016
2024-11-01 00:00:00,MAT-0342,4455.0
2024-11-01 00:00:00,MAT-0343,1470.0
2024-11-01 00:00:00,MAT-0350,40.95
2024-11-01 00:00:00,MAT-0351,10707.509999999998
2024-11-01 00:00:00,MAT-0352,951.8999999999999
2024-11-01 00:00:00,MAT-0353,32102.069999999996
2024-11-01 00:00:00,MAT-0354,36127.77
2024-11-01 00:00:00,MAT-0356,37951.69
2024-11-01 00:00:00,MAT-0357,4539.5999999999985
2024-11-01 00:00:00,MAT-0358,90.29999999999998
2024-11-01 00:00:00,MAT-0362,4699.499999999999
2024-11-01 00:00:00,MAT-0363,4251.349999999999
2024-11-01 00:00:00,MAT-0367,757.5
2024-11-01 00:00:00,MAT-0368,412.5
2024-11-01 00:00:00,MAT-0369,242.24999999999997
2024-11-01 00:00:00,MAT-0370,0.0
2024-11-01 00:00:00,MAT-0373,348.6
2024-11-01 00:00:00,MAT-0374,10806.0
2024-11-01 00:00:00,MAT-0375,19151.199999999997
2024-11-01 00:00:00,MAT-0376,17074.349999999995
2024-11-01 00:00:00,MAT-0377,6858.75
2024-11-01 00:00:00,MAT-0378,20492.850000000002
2024-11-01 00:00:00,MAT-0379,102276.52000000005
2024-11-01 00:00:00,MAT-0380,23090.099999999995
2024-11-01 00:00:00,MAT-0381,2960.9999999999995
2024-11-01 00:00:00,MAT-0382,258492.68000000014
2024-11-01 00:00:00,MAT-0383,8725.16
2024-11-01 00:00:00,MAT-0384,28565.119999999995
2024-11-01 00:00:00,MAT-0385,21.45
2024-11-01 00:00:00,MAT-0386,29381.689999999995
2024-11-01 00:00:00,MAT-0387,624.0
2024-11-01 00:00:00,MAT-0388,33936.15
2024-11-01 00:00:00,MAT-0389,193362.2500000001
2024-11-01 00:00:00,MAT-0390,40170.9
2024-11-01 00:00:00,MAT-0391,1544.3999999999999
2024-11-01 00:00:00,MAT-0392,1379.1
2024-11-01 00:00:00,MAT-0393,4648.349999999999
2024-11-01 00:00:00,MAT-0394,742.5
2024-11-01 00:00:00,MAT-0396,6226.200000000001
2024-11-01 00:00:00,MAT-0397,807.2700000000003
2024-11-01 00:00:00,MAT-0398,5022.75
2024-11-01 00:00:00,MAT-0399,127407.77000000008
2024-11-01 00:00:00,MAT-0400,142321.50000000006
2024-11-01 00:00:00,MAT-0401,40.17
2024-11-01 00:00:00,MAT-0402,5150.87
2024-11-01 00:00:00,MAT-0409,738.0
2024-11-01 00:00:00,MAT-0412,252.0
2024-11-01 00:00:00,MAT-0413,94644.19000000003
2024-11-01 00:00:00,MAT-0414,1944.0
2024-11-01 00:00:00,MAT-0415,165754.32000000007
2024-11-01 00:00:00,MAT-0416,53116.049999999996
2024-11-01 00:00:00,MAT-0417,1326.0
2024-11-01 00:00:00,MAT-0418,185.85000000000002
2024-11-01 00:00:00,MAT-0425,12.690000000000001
2024-11-01 00:00:00,MAT-0426,2295.0
2024-11-01 00:00:00,MAT-0428,33395.670000000006
2024-11-01 00:00:00,MAT-0429,42.5
2024-11-01 00:00:00,MAT-0430,2152.9100000000003
2024-12-01 00:00:00,MAT-0001,323858.5150000002
2024-12-01 00:00:00,MAT-0002,12920.525
2024-12-01 00:00:00,MAT-0003,5763.210000000001
2024-12-01 00:00:00,MAT-0004,2839.755
2024-12-01 00:00:00,MAT-0005,1.705
2024-12-01 00:00:00,MAT-0006,119.35000000000001
2024-12-01 00:00:00,MAT-0007,77625.55500000007
2024-12-01 00:00:00,MAT-0008,43.56
2024-12-01 00:00:00,MAT-0009,65608.40000000002
2024-12-01 00:00:00,MAT-0010,2.3249999999999997
2024-12-01 00:00:00,MAT-0011,6889.12
2024-12-01 00:00:00,MAT-0012,1108.25
2024-12-01 00:00:00,MAT-0013,74842.20500000002
2024-12-01 00:00:00,MAT-0014,7.595
2024-12-01 00:00:00,MAT-0015,239270.0200000001
2024-12-01 00:00:00,MAT-0016,3067.4500000000003
2024-12-01 00:00:00,MAT-0017,11176.43
2024-12-01 00:00:00,MAT-0018,19463.64
2024-12-01 00:00:00,MAT-0019,8417.85
2024-12-01 00:00:00,MAT-0020,4603.5
2024-12-01 00:00:00,MAT-0021,1534.5
2024-12-01 00:00:00,MAT-0027,3069.0
2024-12-01 00:00:00,MAT-0032,45238.41999999999
2024-12-01 00:00:00,MAT-0033,36053.0
2024-12-01 00:00:00,MAT-0035,36666.674999999996
2024-12-01 00:00:00,MAT-0036,8556.93
2024-12-01 00:00:00,MAT-0037,724.625
2024-12-01 00:00:00,MAT-0038,6366.675
2024-12-01 00:00:00,MAT-0040,2301.75
2024-12-01 00:00:00,MAT-0042,9205.760000000002
2024-12-01 00:00:00,MAT-0045,5.0840000000000005
2024-12-01 00:00:00,MAT-0046,61757.89500000001
2024-12-01 00:00:00,MAT-0047,74899.23
2024-12-01 00:00:00,MAT-0048,6.324000000000001
2024-12-01 00:00:00,MAT-0049,85817.14500000002
2024-12-01 00:00:00,MAT-0050,13893.58
2024-12-01 00:00:00,MAT-0052,297.59999999999997
2024-12-01 00:00:00,MAT-0053,21135.754999999997
2024-12-01 00:00:00,MAT-0054,1689.5
2024-12-01 00:00:00,MAT-0055,71694.03000000001
2024-12-01 00:00:00,MAT-0056,52496.05499999999
2024-12-01 00:00:00,MAT-0057,1887.8700000000003
2024-12-01 00:00:00,MAT-0058,37.479
2024-12-01 00:00:00,MAT-0059,34.782000000000004
2024-12-01 00:00:00,MAT-0060,3127.38
2024-12-01 00:00:00,MAT-0061,767.25
2024-12-01 00:00:00,MAT-0064,7358.625
2024-12-01 00:00:00,MAT-0065,39429.745000000024
2024-12-01 00:00:00,MAT-0066,4351.75
2024-12-01 00:00:00,MAT-0067,767.25
2024-12-01 00:00:00,MAT-0068,906.75
2024-12-01 00:00:00,MAT-0069,1863.04
2024-12-01 00:00:00,MAT-0070,914.5
2024-12-01 00:00:00,MAT-0071,3834.7000000000003
2024-12-01 00:00:00,MAT-0078,2.48
2024-12-01 00:00:00,MAT-0082,101228.99500000001
2024-12-01 00:00:00,MAT-0083,309.22499999999997
2024-12-01 00:00:00,MAT-0084,233458.9150000001
2024-12-01 00:00:00,MAT-0085,5263.12
2024-12-01 00:00:00,MAT-0086,3495.1799999999994
2024-12-01 00:00:00,MAT-0087,3876.1600000000003
2024-12-01 00:00:00,MAT-0091,1649.15
2024-12-01 00:00:00,MAT-0092,152717.92000000004
2024-12-01 00:00:00,MAT-0094,55.800000000000004
2024-12-01 00:00:00,MAT-0095,371.87600000000003
2024-12-01 00:00:00,MAT-0096,13148.6
2024-12-01 00:00:00,MAT-0097,38675.355
2024-12-01 00:00:00,MAT-0098,16867.35
2024-12-01 00:00:00,MAT-0099,101221.00500000009
2024-12-01 00:00:00,MAT-0100,2662.869
2024-12-01 00:00:00,MAT-0101,14575.58
2024-12-01 00:00:00,MAT-0102,2198.2999999999997
2024-12-01 00:00:00,MAT-0103,7332.429999999999
2024-12-01 00:00:00,MAT-0104,1922.0000000000002
2024-12-01 00:00:00,MAT-0105,2880.0549999999994
2024-12-01 00:00:00,MAT-0106,1257.165
2024-12-01 00:00:00,MAT-0107,2256.7999999999997
2024-12-01 00:00:00,MAT-0108,25265.415000000005
2024-12-01 00:00:00,MAT-0111,34864.009999999995
2024-12-01 00:00:00,MAT-0112,169350.7400000002
2024-12-01 00:00:00,MAT-0113,9654.485
2024-12-01 00:00:00,MAT-0114,7081.15
2024-12-01 00:00:00,MAT-0115,1203.055
2024-12-01 00:00:00,MAT-0116,1087.205
2024-12-01 00:00:00,MAT-0117,304.73
2024-12-01 00:00:00,MAT-0118,10511.27
2024-12-01 00:00:00,MAT-0119,281.055
2024-12-01 00:00:00,MAT-0120,46594.50000000001
2024-12-01 00:00:00,MAT-0128,6.944
2024-12-01 00:00:00,MAT-0129,9207.0
2024-12-01 00:00:00,MAT-0133,1534.5
2024-12-01 00:00:00,MAT-0134,29155.5
2024-12-01 00:00:00,MAT-0137,76997.96
2024-12-01 00:00:00,MAT-0138,1067.415
2024-12-01 00:00:00,MAT-0141,4149.2880000000005
2024-12-01 00:00:00,MAT-0142,150061.76000000007
2024-12-01 00:00:00,MAT-0143,110335.81000000004
2024-12-01 00:00:00,MAT-0144,396291.1450000002
2024-12-01 00:00:00,MAT-0145,705307.8449999999
2024-12-01 00:00:00,MAT-0146,141723.88000000003
2024-12-01 00:00:00,MAT-0147,9938.62
2024-12-01 00:00:00,MAT-0148,16481.96
2024-12-01 00:00:00,MAT-0149,1224.81
2024-12-01 00:00:00,MAT-0150,26146.89
2024-12-01 00:00:00,MAT-0151,28930.41499999999
2024-12-01 00:00:00,MAT-0152,1269.45
2024-12-01 00:00:00,MAT-0153,112419.26000000002
2024-12-01 00:00:00,MAT-0154,8539.88
2024-12-01 00:00:00,MAT-0155,5.425
2024-12-01 00:00:00,MAT-0156,68650.16
2024-12-01 00:00:00,MAT-0157,40.3
2024-12-01 00:00:00,MAT-0158,42242.65999999999
2024-12-01 00:00:00,MAT-0159,9101.91
2024-12-01 00:00:00,MAT-0160,268.77
2024-12-01 00:00:00,MAT-0161,5714.17
2024-12-01 00:00:00,MAT-0162,1534.8100000000002
2024-12-01 00:00:00,MAT-0163,16467.975000000002
2024-12-01 00:00:00,MAT-0164,2217.075
2024-12-01 00:00:00,MAT-0165,3675.51
2024-12-01 00:00:00,MAT-0166,8405.960000000001
2024-12-01 00:00:00,MAT-0167,4779.96
2024-12-01 00:00:00,MAT-0168,507.66999999999996
2024-12-01 00:00:00,MAT-0169,4743.0
2024-12-01 00:00:00,MAT-0170,3162.0
2024-12-01 00:00:00,MAT-0174,3023.265
2024-12-01 00:00:00,MAT-0175,5962.23
2024-12-01 00:00:00,MAT-0176,18219.829999999998
2024-12-01 00:00:00,MAT-0177,77.5
2024-12-01 00:00:00,MAT-0178,17259.749999999996
2024-12-01 00:00:00,MAT-0179,1143.8999999999999
2024-12-01 00:00:00,MAT-0180,2633.76
2024-12-01 00:00:00,MAT-0181,0.0
2024-12-01 00:00:00,MAT-0185,3162.0
2024-12-01 00:00:00,MAT-0187,9.206999999999999
2024-12-01 00:00:00,MAT-0188,20659.949999999997
2024-12-01 00:00:00,MAT-0189,161.20000000000002
2024-12-01 00:00:00,MAT-0190,72155.40000000001
2024-12-01 00:00:00,MAT-0193,20708.04
2024-12-01 00:00:00,MAT-0194,32.55
2024-12-01 00:00:00,MAT-0195,33036.39
2024-12-01 00:00:00,MAT-0196,24940.85
2024-12-01 00:00:00,MAT-0197,50700.305
2024-12-01 00:00:00,MAT-0198,108967.77500000002
2024-12-01 00:00:00,MAT-0199,1334.0539999999999
2024-12-01 00:00:00,MAT-0200,74.39999999999999
2024-12-01 00:00:00,MAT-0201,70210.10999999999
2024-12-01 00:00:00,MAT-0202,12532.029999999999
2024-12-01 00:00:00,MAT-0203,170.5
2024-12-01 00:00:00,MAT-0204,316.2
2024-12-01 00:00:00,MAT-0205,44.48499999999999
2024-12-01 00:00:00,MAT-0206,65839.54499999998
2024-12-01 00:00:00,MAT-0207,5054.605
2024-12-01 00:00:00,MAT-0208,170.965
