BALANCE_AS_OF_DATE,PLANT_NAME,MATERIAL_NAME,BATCH_NUMBER,UNRESRICTED_STOCK,STOCK_UNIT,STOCK_SELL_VALUE,CURRENCY
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0413,9729A,82500,KG,56100,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0413,8465A,24750,KG,16830,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0413,3251A,57750,KG,39270,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0413,7336A,1150,KG,782,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0413,7601A,9625,KG,6545,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0413,8212A,77000,KG,52360,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0413,5145A,57750,KG,39270,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0413,6975A,56375,KG,38335,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0028,M9388A,875,KG,429,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0028,M7457B,17875,KG,8759,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0397,P8066A,46500,KG,66030,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0397,P8121A,144000,KG,204480,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0180,M5666A,1375,KG,908,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0180,M4995B,56375,KG,37208,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0180,M8366C,16500,KG,10890,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0050,S2115A,4400,KG,5236,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0422,M8820A,4100,KG,1845,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0186,P1323A,552550,KG,689279,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0186,P7466A,505500,KG,630586,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0373,M1668A,0,KG,27,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0357,9353,5025,KG,952,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0340,M9362A,8175,KG,10301,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0340,M2689A,1350,KG,1701,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0340,M3431A,1200,KG,1512,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0340,M7096A,25525,KG,32162,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0340,M4259A,492225,KG,620204,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0340,M1449A,377175,KG,475241,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0340,M5336A,1350,KG,1701,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0022,M6559A,6875,KG,2750,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0136,M7595A,12375,KG,4950,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0295,8863A,6850,KG,4110,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0295,9718A,1325,KG,795,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0295,5212A,53625,KG,32175,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0295,5649A,61875,KG,37125,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0250,M2801B,15125,KG,7109,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0250,M5732A,19250,KG,9048,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0250,M4303B,30250,KG,14218,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0250,M2131B,5500,KG,2585,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0250,M5734A,43975,KG,20668,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0250,M7971B,5425,KG,2550,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0250,M9221B,9600,KG,4512,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0104,M5419A,1375,KG,619,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0104,M4739C,1350,KG,608,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0104,M9678C,12375,KG,5569,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0104,M4754A,1300,KG,585,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0288,6708A5590,23375,KG,14960,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0115,7850A8804,23375,KG,16129,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0039,4618A9748,19250,KG,12898,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0274,1033A3014,65500,KG,45195,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0037,8927A3240,19250,KG,9433,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0037,9695A3621,38500,KG,18865,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0037,6222A6013,77000,KG,37730,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0037,2159A3512,70125,KG,34361,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0037,2449A3420,74250,KG,36383,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0037,1206A6460,63250,KG,30993,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0037,4279A4518,88000,KG,43120,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0037,7388A1727,77000,KG,37730,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0037,8394A2951,4125,KG,2021,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0037,3746A3517,74250,KG,36383,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0037,8734A2245,82500,KG,40425,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0037,2592A2860,68750,KG,33688,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0037,4089A6244,20625,KG,10106,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0037,6028A5477,71500,KG,35035,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0037,5121A7639,75625,KG,37056,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0037,5638A3863,16500,KG,8085,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0037,5124A6119,24750,KG,12128,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0037,7773A6105,90750,KG,44468,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0037,6279A9485,63250,KG,30993,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0179,4409A,23375,KG,21739,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0030,8990A8637,33625,KG,17485,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0030,3214A4056,19500,KG,10140,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0226,M5385A,73650,KG,41981,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0226,M8590B,53625,KG,30566,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0226,M8221A,31625,KG,18026,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0273,M3854A,49500,KG,23265,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0273,M2648C,53625,KG,25204,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0273,M7332A,4125,KG,1939,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0273,M2660A,4125,KG,1939,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0273,M3431C,19250,KG,9048,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0273,M3242B,6575,KG,3090,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0273,M3467A,11000,KG,5170,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0273,M6989B,35750,KG,16803,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0218,9753A2973,5500,KG,2530,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0025,8530A8966,34375,KG,18219,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0025,5642A8593,89375,KG,47369,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0105,M7735C,3525,KG,1692,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0237,2146A,4125,KG,2764,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0237,7910A,79750,KG,53433,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0237,4592A,49500,KG,33165,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0237,2407A,5475,KG,3668,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0237,5817A,52250,KG,35008,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0237,2989A,41250,KG,27638,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0237,7240A,57750,KG,38693,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0237,5239A,81125,KG,54354,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0237,3718A,24750,KG,16583,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0237,8523A,54950,KG,36817,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0237,5790B,53625,KG,35929,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0237,7762A,11000,KG,7370,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0237,6694B,77000,KG,51590,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0237,8414A,64625,KG,43299,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0237,9952A,15125,KG,10134,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0237,6939A,78200,KG,52394,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0116,1430A,12375,KG,7549,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0116,4390A,2300,KG,1403,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0116,9950B,74250,KG,45293,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0116,2013A,9625,KG,5871,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0116,8685B,75100,KG,45811,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0116,9891A,53625,KG,32711,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0116,1219A,19250,KG,11743,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0116,7562A,34375,KG,20969,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0116,3567A,13750,KG,13420,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0116,8397A,64625,KG,39421,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0116,7716A,24750,KG,15098,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0116,1114A,61875,KG,37744,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0171,M9431A,1300,KG,702,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0171,M2856A,2750,KG,1485,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0171,M3690B,19250,KG,10395,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0354,M3309B,6875,KG,3300,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0354,M1292A,1350,KG,648,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0354,M7266B,4125,KG,1980,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0354,M4408B,1300,KG,624,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0354,M4897B,4125,KG,1980,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0354,M8126A,8250,KG,3960,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0354,M8064B,1325,KG,636,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0354,M2509B,8250,KG,3960,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0354,M5137A,6850,KG,3288,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0354,M6592A,1250,KG,600,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0354,M6197A,1225,KG,588,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0354,M4150B,10725,KG,5148,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0354,M3245A,2750,KG,1320,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0354,M6911A,6800,KG,3264,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0354,M2839B,1325,KG,636,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0354,M6566B,750,KG,360,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0354,M1335B,1300,KG,624,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0354,M4698B,1250,KG,600,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0354,M1137A,1225,KG,588,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0354,M9470A,12025,KG,5772,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0354,M5236B,900,KG,432,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0354,M2389A,1175,KG,564,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0354,M8538A,1325,KG,636,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0354,M3744B,1100,KG,528,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0354,M8452A,1250,KG,600,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0354,M9064B,1250,KG,600,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0354,M7041B,9450,KG,4536,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0354,M5531B,1350,KG,648,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0354,M5723B,8250,KG,3960,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0354,M5187A,5500,KG,2640,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0354,M1942C,4125,KG,1980,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0224,M7550B,30250,KG,14520,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0224,M7683B,17875,KG,8580,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0224,M4462C,73775,KG,35412,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0224,M6452C,49025,KG,23532,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0275,1191A2378,125,KG,61,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0275,4310A1968,1375,KG,674,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0309,6528A5060,6850,KG,3699,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0309,6548A5448,74250,KG,40095,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0309,8665A5957,66000,KG,35640,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0309,2562A9616,70125,KG,37868,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0243,M8690B,1350,KG,567,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0243,M4500A,1350,KG,567,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0243,M7584C,57750,KG,24255,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0243,M8294B,4125,KG,1733,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0243,M2380B,89375,KG,37538,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0243,M6420C,24750,KG,10395,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0243,M7661A,74250,KG,31185,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0243,M4580C,24750,KG,10395,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0243,M5575B,24725,KG,10385,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0243,M1000B,49500,KG,20790,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0243,M7699B,74200,KG,31164,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0243,M2727A,67350,KG,28287,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0243,M3900B,81075,KG,34052,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0243,M6300A,49500,KG,20790,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0243,M2547B,64625,KG,27143,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0243,M5416A,83875,KG,35228,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0243,M1870B,24750,KG,10395,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0243,M1740B,38500,KG,16170,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0243,M6376A,85200,KG,35784,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0243,M7708B,63250,KG,26565,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0243,M9153A,11000,KG,4620,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0243,M1583B,24750,KG,10395,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0243,M5706A,20625,KG,8663,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0243,M4082B,82500,KG,34650,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0243,M8070A,86625,KG,36383,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0243,M4300B,33000,KG,13860,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0243,M1393B,24750,KG,10395,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0243,M3503B,57750,KG,24255,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0243,M8455A,90750,KG,38115,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0243,M6012A,74250,KG,31185,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0423,M9457B,23325,KG,10730,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0423,M2655A,1350,KG,621,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0423,M7790A,24750,KG,11385,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0423,M9321A,49475,KG,22759,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0308,M9607A,9000,KG,4410,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0138,M8857A,21400,KG,11128,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0164,M3173B,4125,KG,1609,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0164,M2141A,1375,KG,536,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0164,M3913B,13750,KG,5363,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0164,M2766B,30250,KG,11798,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0164,M8392A,22000,KG,8580,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0164,M6299B,55000,KG,21450,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0164,M8831A,44000,KG,17160,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0164,M5551B,49500,KG,19305,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0106,M2537B,9625,KG,4043,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0106,M8728A,1350,KG,567,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0106,M8221B,37125,KG,15593,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0106,M4342B,33000,KG,13860,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0106,M1971A,13700,KG,5754,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0106,M7362C,61875,KG,25988,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0296,3403A2457,35700,KG,22491,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0068,M7498A,4125,KG,1609,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0068,M3043B,625,KG,244,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0068,M9717B,8250,KG,3218,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0068,M3047A,12375,KG,4826,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0068,M5969B,31625,KG,12334,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0068,M9129B,42625,KG,16624,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0068,M8027B,74250,KG,28958,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0068,M5849A,24750,KG,9653,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0068,M7855A,24750,KG,9653,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0068,M1159A,24750,KG,9653,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0068,M5726B,24750,KG,9653,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0068,M6219B,24750,KG,9653,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0068,M5811B,24750,KG,9653,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0068,M4348C,24750,KG,9653,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0225,9538A4242,93500,KG,63580,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0225,1432A6190,24750,KG,16830,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0225,1660A6456,88000,KG,59840,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0225,4723A7368,74250,KG,50490,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0225,9596A9185,85250,KG,57970,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0225,4949A7705,49500,KG,33660,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0225,3020A4557,24750,KG,16830,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0211,2430A9704,46700,KG,30822,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0211,6948A5882,86625,KG,57173,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0211,4706A1308,85250,KG,56265,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0211,7836A3512,34375,KG,22688,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0211,2932A5326,71350,KG,47091,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0211,5611A2875,67375,KG,44468,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0211,9489A9804,33000,KG,21780,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0211,3259A6144,61875,KG,40838,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0211,3184A8837,65975,KG,43544,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0211,6119A4156,61875,KG,40838,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0211,8302A7515,24750,KG,16335,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0012,9815A8256,2750,KG,1925,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0012,3757A2947,13750,KG,9625,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0012,1687A3696,93500,KG,65450,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0012,7544A6876,24750,KG,17325,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0012,4399A4027,22000,KG,15400,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0012,9614A5828,12375,KG,8663,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0012,5270A5018,39875,KG,27913,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0012,7022A8165,12375,KG,8663,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0012,4224A1385,31375,KG,21963,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0012,4289A5135,53625,KG,37538,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0012,8764A7052,83875,KG,58713,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0012,2760A7630,78375,KG,54863,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0012,3561A3973,57750,KG,40425,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0012,6899A1530,42625,KG,29838,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0012,2774A1389,31625,KG,22138,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0012,3795A7746,49500,KG,34650,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0012,4799A9192,61875,KG,43313,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0089,M9710B,42225,KG,23224,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0089,M9459A,56375,KG,31006,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0089,M6063B,48125,KG,26469,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0089,M3183C,44000,KG,24200,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0162,M1844B,24750,KG,13118,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0162,M2294B,6875,KG,3644,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0162,M6760C,41250,KG,21863,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0207,M9184B,9425,KG,4618,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0207,M5794B,2500,KG,1225,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0207,M5566A,1275,KG,625,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0165,5140A9356,2425,KG,1673,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0165,3810A6336,1375,KG,949,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0165,8658A8009,85250,KG,58823,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0165,6970A1555,13750,KG,9488,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0165,9451A1768,85250,KG,58823,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0165,3212A9872,81125,KG,55976,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0165,4039A7282,31625,KG,21821,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0367,M4320C,35550,KG,19553,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0367,M8222A,24750,KG,13613,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0367,M9071B,80850,KG,44468,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0367,M7640C,68450,KG,37648,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0367,M7483A,12375,KG,6806,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0244,2787A9579,11000,KG,5830,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0244,4467A9264,57750,KG,30608,SGD
11/30/2024,SINGAPORE-WAREHOUSE,MAT-0244,8569A4744,19250,KG,10203,SGD
