OUTBOUND_DATE,MATERIAL_NAME,PLANT_NAME,MODE_OF_TRANSPORT,CUSTOMER_NUMBER,total_quantity
2024-12-12,MAT-0015,CHINA-WAREHOUSE,Truck,CST-00289,24.75
2024-12-12,MAT-0024,SINGAPORE-WAREHOUSE,Truck,CST-01020,24.75
2024-12-12,MAT-0035,CHINA-WAREHOUSE,Truck,CST-00097,24.75
2024-12-12,MAT-0038,CHINA-WAREHOUSE,Truck,CST-00759,24.75
2024-12-12,MAT-0046,CHINA-WAREHOUSE,Truck,CST-00474,0.03
2024-12-12,MAT-0062,SINGAPORE-WAREHOUSE,Marine,CST-01352,74.25
2024-12-12,MAT-0065,CHINA-WAREHOUSE,Truck,CST-00489,6.88
2024-12-12,MAT-0082,CHINA-WAREHOUSE,Truck,CST-00192,22.51
2024-12-12,MAT-0001,CHINA-WAREHOUSE,Truck,CST-00069,18.01
2024-12-12,MAT-0087,CHINA-WAREHOUSE,Truck,CST-00759,24.75
2024-12-12,MAT-0087,CHINA-WAREHOUSE,Truck,CST-00474,0.05
2024-12-12,MAT-0145,CHINA-WAREHOUSE,Truck,CST-00974,25.5
2024-12-12,MAT-0145,CHINA-WAREHOUSE,Truck,CST-00973,51.0
2024-12-12,MAT-0145,CHINA-WAREHOUSE,Truck,CST-00747,10.5
2024-12-12,MAT-0145,CHINA-WAREHOUSE,Truck,CST-00169,25.5
2024-12-12,MAT-0150,CHINA-WAREHOUSE,Truck,CST-00556,0.03
2024-12-12,MAT-0144,CHINA-WAREHOUSE,Truck,CST-00090,76.5
2024-12-12,MAT-0112,CHINA-WAREHOUSE,Truck,CST-00016,49.5
2024-12-12,MAT-0098,SINGAPORE-WAREHOUSE,Truck,CST-01372,24.75
2024-12-12,MAT-0092,CHINA-WAREHOUSE,Truck,CST-00008,24.75
2024-12-12,MAT-0145,CHINA-WAREHOUSE,Truck,CST-00008,25.5
2024-12-13,MAT-0318,CHINA-WAREHOUSE,Truck,CST-00017,49.5
2024-12-13,MAT-0237,CHINA-WAREHOUSE,Truck,CST-00363,24.75
2024-12-13,MAT-0244,SINGAPORE-WAREHOUSE,Marine,CST-01333,12.375
2024-12-13,MAT-0266,CHINA-WAREHOUSE,Truck,CST-00277,24.75
2024-12-13,MAT-0312,CHINA-WAREHOUSE,Truck,CST-00922,0.1
2024-12-13,MAT-0312,CHINA-WAREHOUSE,Truck,CST-00977,1.5
2024-12-13,MAT-0313,CHINA-WAREHOUSE,Truck,CST-00556,0.03
2024-12-13,MAT-0313,CHINA-WAREHOUSE,Truck,CST-00977,1.5
2024-12-13,MAT-0318,CHINA-WAREHOUSE,Truck,CST-00011,24.76
2024-12-13,MAT-0318,CHINA-WAREHOUSE,Truck,CST-00922,0.03
2024-12-13,MAT-0389,CHINA-WAREHOUSE,Truck,CST-00311,76.5
2024-12-13,MAT-0324,CHINA-WAREHOUSE,Truck,CST-00922,0.08
2024-12-13,MAT-0340,SINGAPORE-WAREHOUSE,Marine,CST-01207,6.875
2024-12-13,MAT-0354,CHINA-WAREHOUSE,Truck,CST-00049,148.5
2024-12-13,MAT-0357,SINGAPORE-WAREHOUSE,Marine,CST-01042,0.2
2024-12-13,MAT-0399,CHINA-WAREHOUSE,Truck,CST-00149,24.75
2024-12-13,MAT-0402,CHINA-WAREHOUSE,Truck,CST-00658,24.75
2024-12-13,MAT-0408,SINGAPORE-WAREHOUSE,Marine,CST-01038,24.75
2024-12-13,MAT-0413,SINGAPORE-WAREHOUSE,Marine,CST-01207,9.625
2024-12-13,MAT-0415,CHINA-WAREHOUSE,Truck,CST-00049,74.25999999999999
2024-12-13,MAT-0228,SINGAPORE-WAREHOUSE,Marine,CST-01333,12.375
2024-12-13,MAT-0319,CHINA-WAREHOUSE,Truck,CST-00012,24.75
2024-12-13,MAT-0224,SINGAPORE-WAREHOUSE,Marine,CST-01521,0.2
2024-12-13,MAT-0024,SINGAPORE-WAREHOUSE,Marine,CST-01037,24.75
2024-12-13,MAT-0193,CHINA-WAREHOUSE,Truck,CST-00316,24.48
2024-12-13,MAT-0001,CHINA-WAREHOUSE,Truck,CST-00922,0.05
2024-12-13,MAT-0007,CHINA-WAREHOUSE,Truck,CST-00363,5.5
2024-12-13,MAT-0015,CHINA-WAREHOUSE,Truck,CST-00059,24.75
2024-12-13,MAT-0038,CHINA-WAREHOUSE,Truck,CST-00363,19.25
2024-12-13,MAT-0056,CHINA-WAREHOUSE,Truck,CST-00661,24.75
2024-12-13,MAT-0065,CHINA-WAREHOUSE,Truck,CST-00112,24.759999999999998
2024-12-13,MAT-0065,SINGAPORE-WAREHOUSE,Marine,CST-01042,0.25
2024-12-13,MAT-0082,CHINA-WAREHOUSE,Truck,CST-00003,202.51
2024-12-13,MAT-0084,CHINA-WAREHOUSE,Truck,CST-00770,24.75
2024-12-13,MAT-0084,CHINA-WAREHOUSE,Truck,CST-00922,0.11
2024-12-13,MAT-0197,CHINA-WAREHOUSE,Truck,CST-00747,25.5
2024-12-13,MAT-0137,CHINA-WAREHOUSE,Truck,CST-00049,24.75
2024-12-13,MAT-0104,SINGAPORE-WAREHOUSE,Marine,CST-01207,8.25
2024-12-13,MAT-0168,SINGAPORE-WAREHOUSE,Truck,CST-00025,1.38
2024-12-13,MAT-0164,SINGAPORE-WAREHOUSE,Marine,CST-01038,24.75
2024-12-13,MAT-0144,CHINA-WAREHOUSE,Truck,CST-00182,25.509999999999998
2024-12-13,MAT-0145,CHINA-WAREHOUSE,Truck,CST-00142,51.010000000000005
2024-12-13,MAT-0143,CHINA-WAREHOUSE,Truck,CST-00302,1.5
2024-12-13,MAT-0143,CHINA-WAREHOUSE,Truck,CST-00144,13.5
2024-12-13,MAT-0142,CHINA-WAREHOUSE,Truck,CST-00179,25.5
2024-12-13,MAT-0142,CHINA-WAREHOUSE,Truck,CST-00144,12.0
2024-12-13,MAT-0143,CHINA-WAREHOUSE,Truck,CST-00978,1.5
2024-12-14,MAT-0206,CHINA-WAREHOUSE,Truck,CST-00865,6.25
2024-12-14,MAT-0327,CHINA-WAREHOUSE,Truck,CST-00456,0.2
2024-12-14,MAT-0264,CHINA-WAREHOUSE,Truck,CST-00005,99.0
2024-12-14,MAT-0313,CHINA-WAREHOUSE,Truck,CST-00922,0.05
2024-12-14,MAT-0315,CHINA-WAREHOUSE,Truck,CST-00358,24.75
2024-12-14,MAT-0325,CHINA-WAREHOUSE,Truck,CST-00496,24.75
2024-12-14,MAT-0329,CHINA-WAREHOUSE,Truck,CST-00795,22.0
2024-12-14,MAT-0413,CHINA-WAREHOUSE,Truck,CST-00456,0.2
2024-12-14,MAT-0356,SINGAPORE-WAREHOUSE,Marine,CST-01095,11.0
2024-12-14,MAT-0358,CHINA-WAREHOUSE,Truck,CST-00922,0.03
2024-12-14,MAT-0389,CHINA-WAREHOUSE,Truck,CST-00311,25.5
2024-12-14,MAT-0389,CHINA-WAREHOUSE,Truck,CST-00816,6.0
2024-12-14,MAT-0413,SINGAPORE-WAREHOUSE,Marine,CST-01063,24.75
2024-12-14,MAT-0416,CHINA-WAREHOUSE,Truck,CST-00487,24.75
2024-12-14,MAT-0206,CHINA-WAREHOUSE,Truck,CST-00304,1.15
2024-12-14,MAT-0351,CHINA-WAREHOUSE,Truck,CST-00487,4.13
2024-12-14,MAT-0145,CHINA-WAREHOUSE,Truck,CST-00922,0.28
2024-12-14,MAT-0356,CHINA-WAREHOUSE,Truck,CST-00086,24.75
2024-12-14,MAT-0144,CHINA-WAREHOUSE,Truck,CST-00922,0.1
2024-12-14,MAT-0145,CHINA-WAREHOUSE,Truck,CST-00109,51.0
2024-12-14,MAT-0007,CHINA-WAREHOUSE,Truck,CST-00014,24.75
2024-12-14,MAT-0013,CHINA-WAREHOUSE,Truck,CST-00109,25.5
2024-12-14,MAT-0013,CHINA-WAREHOUSE,Truck,CST-00847,25.5
2024-12-14,MAT-0047,CHINA-WAREHOUSE,Truck,CST-00003,225.0
2024-12-14,MAT-0055,CHINA-WAREHOUSE,Truck,CST-00362,24.529999999999998
2024-12-14,MAT-0065,CHINA-WAREHOUSE,Truck,CST-00456,0.1
2024-12-14,MAT-0032,CHINA-WAREHOUSE,Truck,CST-00002,51.01
2024-12-14,MAT-0084,CHINA-WAREHOUSE,Truck,CST-00358,49.5
2024-12-14,MAT-0084,CHINA-WAREHOUSE,Truck,CST-00858,24.75
2024-12-14,MAT-0091,CHINA-WAREHOUSE,Truck,CST-00922,0.05
2024-12-14,MAT-0143,CHINA-WAREHOUSE,Truck,CST-00951,3.0
2024-12-14,MAT-0092,CHINA-WAREHOUSE,Truck,CST-00417,5.5
2024-12-14,MAT-0116,CHINA-WAREHOUSE,Truck,CST-00730,0.05
2024-12-14,MAT-0143,CHINA-WAREHOUSE,Truck,CST-00922,0.1
2024-12-14,MAT-0066,CHINA-WAREHOUSE,Truck,CST-00821,18.65
2024-12-15,MAT-0424,SINGAPORE-WAREHOUSE,Marine,CST-01257,99.0
2024-12-15,MAT-0335,SINGAPORE-WAREHOUSE,Marine,CST-01193,49.5
2024-12-15,MAT-0338,SINGAPORE-WAREHOUSE,Marine,CST-01167,1.2
2024-12-15,MAT-0356,SINGAPORE-WAREHOUSE,Marine,CST-01099,11.0
2024-12-15,MAT-0413,SINGAPORE-WAREHOUSE,Marine,CST-01140,24.75
2024-12-15,MAT-0413,SINGAPORE-WAREHOUSE,Marine,CST-01099,49.5
2024-12-15,MAT-0413,SINGAPORE-WAREHOUSE,Marine,CST-01125,49.5
2024-12-15,MAT-0303,SINGAPORE-WAREHOUSE,Marine,CST-01017,3.75
2024-12-15,MAT-0371,SINGAPORE-WAREHOUSE,Marine,CST-01057,36.0
2024-12-15,MAT-0268,SINGAPORE-WAREHOUSE,Marine,CST-01167,4.1
2024-12-15,MAT-0335,SINGAPORE-WAREHOUSE,Marine,CST-01110,49.5
2024-12-15,MAT-0244,SINGAPORE-WAREHOUSE,Marine,CST-01142,74.25
2024-12-15,MAT-0237,SINGAPORE-WAREHOUSE,Marine,CST-01260,24.75
2024-12-15,MAT-0233,SINGAPORE-WAREHOUSE,Marine,CST-01167,2.8499999999999996
2024-12-15,MAT-0197,SINGAPORE-WAREHOUSE,Marine,CST-01167,1.4
2024-12-15,MAT-0186,SINGAPORE-WAREHOUSE,Marine,CST-01167,0.6
2024-12-15,MAT-0122,SINGAPORE-WAREHOUSE,Marine,CST-01017,6.25
2024-12-15,MAT-0114,SINGAPORE-WAREHOUSE,Marine,CST-01167,1.425
2024-12-15,MAT-0046,SINGAPORE-WAREHOUSE,Marine,CST-01156,24.65
2024-12-15,MAT-0019,SINGAPORE-WAREHOUSE,Marine,CST-01167,2.7
2024-12-15,MAT-0012,SINGAPORE-WAREHOUSE,Marine,CST-01486,19.25
2024-12-15,MAT-0244,SINGAPORE-WAREHOUSE,Marine,CST-01486,5.5
2024-12-16,MAT-0318,CHINA-WAREHOUSE,Truck,CST-00017,49.5
2024-12-16,MAT-0314,CHINA-WAREHOUSE,Truck,CST-00082,6.0
2024-12-16,MAT-0307,SINGAPORE-WAREHOUSE,Marine,CST-01523,12.0
2024-12-16,MAT-0255,SINGAPORE-WAREHOUSE,Truck,CST-01071,24.75
2024-12-16,MAT-0273,SINGAPORE-WAREHOUSE,Marine,CST-00462,49.5
2024-12-16,MAT-0270,CHINA-WAREHOUSE,Truck,CST-00610,12.0
2024-12-16,MAT-0261,CHINA-WAREHOUSE,Truck,CST-00979,25.5
2024-12-16,MAT-0319,CHINA-WAREHOUSE,Truck,CST-00149,24.75
2024-12-16,MAT-0307,SINGAPORE-WAREHOUSE,Marine,CST-01195,51.0
2024-12-16,MAT-0324,CHINA-WAREHOUSE,Truck,CST-00031,2.5
2024-12-16,MAT-0384,CHINA-WAREHOUSE,Truck,CST-00344,24.75
2024-12-16,MAT-0327,CHINA-WAREHOUSE,Truck,CST-00520,0.51
2024-12-16,MAT-0328,CHINA-WAREHOUSE,Truck,CST-00610,7.5
2024-12-16,MAT-0340,CHINA-WAREHOUSE,Truck,CST-00417,24.75
2024-12-16,MAT-0341,CHINA-WAREHOUSE,Truck,CST-00008,24.75
2024-12-16,MAT-0341,CHINA-WAREHOUSE,Truck,CST-00080,1.38
2024-12-16,MAT-0356,CHINA-WAREHOUSE,Truck,CST-00854,44.01
2024-12-16,MAT-0363,SINGAPORE-WAREHOUSE,Truck,CST-01020,24.75
2024-12-16,MAT-0382,CHINA-WAREHOUSE,Truck,CST-00520,6.88
2024-12-16,MAT-0244,SINGAPORE-WAREHOUSE,Marine,CST-01522,24.75
2024-12-16,MAT-0325,CHINA-WAREHOUSE,Truck,CST-00080,0.8
2024-12-16,MAT-0243,SINGAPORE-WAREHOUSE,Marine,CST-01522,24.75
2024-12-16,MAT-0340,SINGAPORE-WAREHOUSE,Marine,CST-01418,66.0
2024-12-16,MAT-0172,SINGAPORE-WAREHOUSE,Truck,CST-01128,24.759999999999998
2024-12-16,MAT-0206,CHINA-WAREHOUSE,Truck,CST-00030,22.5
2024-12-16,MAT-0002,CHINA-WAREHOUSE,Truck,CST-00080,0.8
2024-12-16,MAT-0011,CHINA-WAREHOUSE,Truck,CST-00080,1.38
2024-12-16,MAT-0046,CHINA-WAREHOUSE,Truck,CST-00080,0.2
2024-12-16,MAT-0046,CHINA-WAREHOUSE,Truck,CST-00570,24.75
2024-12-16,MAT-0046,SINGAPORE-WAREHOUSE,Marine,CST-01156,24.75
2024-12-16,MAT-0047,CHINA-WAREHOUSE,Truck,CST-00003,135.0
2024-12-16,MAT-0062,SINGAPORE-WAREHOUSE,Truck,CST-01524,49.5
2024-12-16,MAT-0065,CHINA-WAREHOUSE,Truck,CST-00080,0.4
2024-12-16,MAT-0092,CHINA-WAREHOUSE,Truck,CST-00008,24.75
2024-12-16,MAT-0001,CHINA-WAREHOUSE,Truck,CST-00933,25.5
2024-12-16,MAT-0098,SINGAPORE-WAREHOUSE,Marine,CST-01247,49.5
2024-12-16,MAT-0112,CHINA-WAREHOUSE,Truck,CST-00016,24.759999999999998
2024-12-16,MAT-0120,CHINA-WAREHOUSE,Truck,CST-00016,24.75
2024-12-16,MAT-0142,CHINA-WAREHOUSE,Truck,CST-00610,6.0
2024-12-16,MAT-0145,CHINA-WAREHOUSE,Truck,CST-00073,0.2
2024-12-16,MAT-0145,CHINA-WAREHOUSE,Truck,CST-00122,51.0
2024-12-16,MAT-0145,CHINA-WAREHOUSE,Truck,CST-00400,102.0
2024-12-16,MAT-0151,CHINA-WAREHOUSE,Truck,CST-00080,0.8
2024-12-16,MAT-0151,CHINA-WAREHOUSE,Truck,CST-00975,49.5
2024-12-16,MAT-0092,CHINA-WAREHOUSE,Truck,CST-00289,24.75
2024-12-17,MAT-0319,CHINA-WAREHOUSE,Truck,CST-00049,24.75
2024-12-17,MAT-0307,SINGAPORE-WAREHOUSE,Marine,CST-01195,51.0
2024-12-17,MAT-0265,CHINA-WAREHOUSE,Truck,CST-00363,99.0
2024-12-17,MAT-0270,CHINA-WAREHOUSE,Truck,CST-00135,25.5
2024-12-17,MAT-0268,CHINA-WAREHOUSE,Truck,CST-00304,0.06
2024-12-17,MAT-0324,CHINA-WAREHOUSE,Truck,CST-00922,0.03
2024-12-17,MAT-0285,CHINA-WAREHOUSE,Truck,CST-00112,24.75
2024-12-17,MAT-0327,CHINA-WAREHOUSE,Truck,CST-00125,11.0
2024-12-17,MAT-0389,CHINA-WAREHOUSE,Truck,CST-00980,6.0
2024-12-17,MAT-0339,CHINA-WAREHOUSE,Truck,CST-00984,8.48
2024-12-17,MAT-0340,SINGAPORE-WAREHOUSE,Marine,CST-01526,0.1
2024-12-17,MAT-0354,CHINA-WAREHOUSE,Truck,CST-00049,24.75
2024-12-17,MAT-0397,CHINA-WAREHOUSE,Truck,CST-00922,0.05
2024-12-17,MAT-0402,CHINA-WAREHOUSE,Truck,CST-00658,24.75
2024-12-17,MAT-0415,CHINA-WAREHOUSE,Truck,CST-00049,24.75
2024-12-17,MAT-0415,SINGAPORE-WAREHOUSE,Marine,CST-01525,49.5
2024-12-17,MAT-0264,CHINA-WAREHOUSE,Truck,CST-00047,49.5
2024-12-17,MAT-0327,CHINA-WAREHOUSE,Truck,CST-00983,0.53
2024-12-17,MAT-0264,CHINA-WAREHOUSE,Truck,CST-00008,24.75
2024-12-17,MAT-0247,SINGAPORE-WAREHOUSE,Truck,CST-01043,24.75
2024-12-17,MAT-0206,CHINA-WAREHOUSE,Truck,CST-00922,0.03
2024-12-17,MAT-0011,CHINA-WAREHOUSE,Truck,CST-00938,11.0
2024-12-17,MAT-0013,CHINA-WAREHOUSE,Truck,CST-00031,4.5
2024-12-17,MAT-0015,CHINA-WAREHOUSE,Truck,CST-00983,0.8600000000000001
2024-12-17,MAT-0065,CHINA-WAREHOUSE,Truck,CST-00112,24.75
2024-12-17,MAT-0106,CHINA-WAREHOUSE,Truck,CST-00006,24.759999999999998
2024-12-17,MAT-0120,CHINA-WAREHOUSE,Truck,CST-00016,49.5
2024-12-17,MAT-0120,CHINA-WAREHOUSE,Truck,CST-00125,13.75
2024-12-17,MAT-0142,CHINA-WAREHOUSE,Truck,CST-00264,18.0
2024-12-17,MAT-0065,CHINA-WAREHOUSE,Truck,CST-00922,0.1
2024-12-17,MAT-0145,CHINA-WAREHOUSE,Truck,CST-00038,4.5
2024-12-17,MAT-0145,CHINA-WAREHOUSE,Truck,CST-00981,1.5
2024-12-17,MAT-0145,CHINA-WAREHOUSE,Truck,CST-00982,1.5
2024-12-17,MAT-0151,CHINA-WAREHOUSE,Truck,CST-00922,0.1
2024-12-17,MAT-0165,SINGAPORE-WAREHOUSE,Marine,CST-01172,49.5
2024-12-17,MAT-0175,SINGAPORE-WAREHOUSE,Marine,CST-01413,24.75
2024-12-17,MAT-0178,CHINA-WAREHOUSE,Truck,CST-00080,0.05
2024-12-17,MAT-0178,CHINA-WAREHOUSE,Truck,CST-00824,25.5
2024-12-17,MAT-0144,CHINA-WAREHOUSE,Truck,CST-00452,18.0
2024-12-18,MAT-0247,SINGAPORE-WAREHOUSE,Truck,CST-01041,24.75
2024-12-18,MAT-0244,SINGAPORE-WAREHOUSE,Marine,CST-01086,46.75
2024-12-18,MAT-0236,CHINA-WAREHOUSE,Truck,CST-00121,24.75
2024-12-18,MAT-0221,SINGAPORE-WAREHOUSE,Marine,CST-01030,10.0
2024-12-18,MAT-0180,SINGAPORE-WAREHOUSE,Marine,CST-01086,2.75
2024-12-18,MAT-0206,CHINA-WAREHOUSE,Truck,CST-00823,7.5
2024-12-18,MAT-0201,CHINA-WAREHOUSE,Truck,CST-00138,6.0
2024-12-18,MAT-0247,SINGAPORE-WAREHOUSE,Truck,CST-01043,24.76
2024-12-18,MAT-0207,CHINA-WAREHOUSE,Truck,CST-00513,49.51
2024-12-18,MAT-0261,CHINA-WAREHOUSE,Truck,CST-00779,25.5
2024-12-18,MAT-0413,CHINA-WAREHOUSE,Truck,CST-00923,99.00999999999999
2024-12-18,MAT-0268,CHINA-WAREHOUSE,Truck,CST-00747,76.5
2024-12-18,MAT-0314,CHINA-WAREHOUSE,Truck,CST-00138,25.5
2024-12-18,MAT-0319,CHINA-WAREHOUSE,Truck,CST-00012,24.75
2024-12-18,MAT-0429,CHINA-WAREHOUSE,Truck,CST-00945,0.25
2024-12-18,MAT-0354,CHINA-WAREHOUSE,Truck,CST-00513,123.78
2024-12-18,MAT-0369,CHINA-WAREHOUSE,Truck,CST-00003,67.51
2024-12-18,MAT-0379,CHINA-WAREHOUSE,Truck,CST-00133,5.0
2024-12-18,MAT-0172,SINGAPORE-WAREHOUSE,Marine,CST-01116,49.5
2024-12-18,MAT-0413,SINGAPORE-WAREHOUSE,Marine,CST-01292,12.375
2024-12-18,MAT-0265,CHINA-WAREHOUSE,Truck,CST-00049,24.759999999999998
2024-12-18,MAT-0161,CHINA-WAREHOUSE,Truck,CST-00432,24.53
2024-12-18,MAT-0047,CHINA-WAREHOUSE,Truck,CST-00003,135.0
2024-12-18,MAT-0156,CHINA-WAREHOUSE,Truck,CST-00046,24.75
2024-12-18,MAT-0156,CHINA-WAREHOUSE,Truck,CST-00049,24.75
2024-12-18,MAT-0007,CHINA-WAREHOUSE,Truck,CST-00808,24.75
2024-12-18,MAT-0013,CHINA-WAREHOUSE,Truck,CST-00325,16.5
2024-12-18,MAT-0013,CHINA-WAREHOUSE,Truck,CST-00823,1.5
2024-12-18,MAT-0015,CHINA-WAREHOUSE,Truck,CST-00115,49.5
2024-12-18,MAT-0055,CHINA-WAREHOUSE,Truck,CST-00014,24.75
2024-12-18,MAT-0056,SINGAPORE-WAREHOUSE,Marine,CST-01489,99.0
2024-12-18,MAT-0065,SINGAPORE-WAREHOUSE,Marine,CST-01292,12.375
2024-12-18,MAT-0082,CHINA-WAREHOUSE,Truck,CST-00003,90.0
2024-12-18,MAT-0084,CHINA-WAREHOUSE,Truck,CST-00770,24.75
2024-12-18,MAT-0015,CHINA-WAREHOUSE,Truck,CST-00059,24.75
2024-12-18,MAT-0099,SINGAPORE-WAREHOUSE,Marine,CST-01116,49.5
2024-12-18,MAT-0118,CHINA-WAREHOUSE,Truck,CST-00049,74.26
2024-12-18,MAT-0138,CHINA-WAREHOUSE,Truck,CST-00289,23.709999999999997
2024-12-18,MAT-0144,CHINA-WAREHOUSE,Truck,CST-00128,0.05
2024-12-18,MAT-0145,CHINA-WAREHOUSE,Truck,CST-00138,12.0
2024-12-18,MAT-0145,CHINA-WAREHOUSE,Truck,CST-00684,25.5
2024-12-18,MAT-0145,CHINA-WAREHOUSE,Truck,CST-00756,12.0
2024-12-18,MAT-0151,CHINA-WAREHOUSE,Truck,CST-00975,49.5
2024-12-18,MAT-0092,CHINA-WAREHOUSE,Truck,CST-00289,24.75
2024-12-18,MAT-0153,CHINA-WAREHOUSE,Truck,CST-00284,99.0
2024-12-19,MAT-0316,CHINA-WAREHOUSE,Truck,CST-00289,24.75
2024-12-19,MAT-0314,CHINA-WAREHOUSE,Truck,CST-00973,6.0
2024-12-19,MAT-0314,CHINA-WAREHOUSE,Truck,CST-00003,12.0
2024-12-19,MAT-0302,SINGAPORE-WAREHOUSE,Truck,CST-01013,2.76
2024-12-19,MAT-0268,CHINA-WAREHOUSE,Truck,CST-00621,10.5
2024-12-19,MAT-0244,SINGAPORE-WAREHOUSE,Marine,CST-01527,11.0
2024-12-19,MAT-0265,CHINA-WAREHOUSE,Truck,CST-00520,1.38
2024-12-19,MAT-0247,SINGAPORE-WAREHOUSE,Truck,CST-01041,24.75
2024-12-19,MAT-0244,SINGAPORE-WAREHOUSE,Marine,CST-01486,5.5
2024-12-19,MAT-0234,SINGAPORE-WAREHOUSE,Marine,CST-01018,24.75
2024-12-19,MAT-0319,CHINA-WAREHOUSE,Truck,CST-00012,24.75
2024-12-19,MAT-0268,CHINA-WAREHOUSE,Truck,CST-00053,102.0
2024-12-19,MAT-0319,CHINA-WAREHOUSE,Truck,CST-00049,24.75
2024-12-19,MAT-0363,SINGAPORE-WAREHOUSE,Truck,CST-01412,24.75
2024-12-19,MAT-0327,CHINA-WAREHOUSE,Truck,CST-00080,0.3
2024-12-19,MAT-0340,CHINA-WAREHOUSE,Truck,CST-00080,3.0
2024-12-19,MAT-0340,CHINA-WAREHOUSE,Truck,CST-00284,99.00999999999999
2024-12-19,MAT-0340,SINGAPORE-WAREHOUSE,Marine,CST-01377,24.75
2024-12-19,MAT-0341,CHINA-WAREHOUSE,Truck,CST-00100,22.009999999999998
2024-12-19,MAT-0343,CHINA-WAREHOUSE,Truck,CST-00821,0.5
2024-12-19,MAT-0413,CHINA-WAREHOUSE,Truck,CST-00923,123.76
2024-12-19,MAT-0354,CHINA-WAREHOUSE,Truck,CST-00513,74.25999999999999
2024-12-19,MAT-0354,CHINA-WAREHOUSE,Truck,CST-00672,24.75
2024-12-19,MAT-0399,CHINA-WAREHOUSE,Truck,CST-00051,49.5
2024-12-19,MAT-0402,CHINA-WAREHOUSE,Truck,CST-00049,49.5
2024-12-19,MAT-0233,CHINA-WAREHOUSE,Truck,CST-00747,42.0
2024-12-19,MAT-0325,CHINA-WAREHOUSE,Truck,CST-00529,9.63
2024-12-19,MAT-0207,CHINA-WAREHOUSE,Truck,CST-00080,0.4
2024-12-19,MAT-0055,CHINA-WAREHOUSE,Truck,CST-00418,24.759999999999998
2024-12-19,MAT-0206,CHINA-WAREHOUSE,Truck,CST-00176,3.0
2024-12-19,MAT-0206,CHINA-WAREHOUSE,Truck,CST-00823,22.5
2024-12-19,MAT-0001,CHINA-WAREHOUSE,Truck,CST-00768,21.0
2024-12-19,MAT-0002,CHINA-WAREHOUSE,Truck,CST-00080,2.75
2024-12-19,MAT-0012,SINGAPORE-WAREHOUSE,Marine,CST-01486,19.25
2024-12-19,MAT-0015,CHINA-WAREHOUSE,Truck,CST-00080,1.5
2024-12-19,MAT-0068,SINGAPORE-WAREHOUSE,Marine,CST-01207,1.375
2024-12-19,MAT-0084,CHINA-WAREHOUSE,Truck,CST-00358,49.5
2024-12-19,MAT-0085,SINGAPORE-WAREHOUSE,Marine,CST-01207,11.0
2024-12-19,MAT-0092,CHINA-WAREHOUSE,Truck,CST-00008,24.75
2024-12-19,MAT-0106,SINGAPORE-WAREHOUSE,Marine,CST-01207,1.375
2024-12-19,MAT-0108,CHINA-WAREHOUSE,Truck,CST-00008,24.75
2024-12-19,MAT-0112,CHINA-WAREHOUSE,Truck,CST-00008,24.76
2024-12-19,MAT-0013,CHINA-WAREHOUSE,Truck,CST-00348,18.0
2024-12-19,MAT-0118,CHINA-WAREHOUSE,Truck,CST-00736,24.75
2024-12-19,MAT-0114,CHINA-WAREHOUSE,Truck,CST-00922,0.05
2024-12-19,MAT-0164,SINGAPORE-WAREHOUSE,Marine,CST-01507,49.5
2024-12-19,MAT-0158,CHINA-WAREHOUSE,Truck,CST-00922,0.05
2024-12-19,MAT-0153,CHINA-WAREHOUSE,Truck,CST-00355,49.5
2024-12-19,MAT-0151,CHINA-WAREHOUSE,Truck,CST-00986,2.75
2024-12-19,MAT-0156,SINGAPORE-WAREHOUSE,Marine,CST-01207,11.0
2024-12-19,MAT-0145,CHINA-WAREHOUSE,Truck,CST-00169,25.5
2024-12-19,MAT-0145,CHINA-WAREHOUSE,Truck,CST-00100,3.0
2024-12-19,MAT-0145,CHINA-WAREHOUSE,Truck,CST-00008,25.5
2024-12-19,MAT-0144,CHINA-WAREHOUSE,Truck,CST-00676,25.5
2024-12-19,MAT-0118,CHINA-WAREHOUSE,Truck,CST-00985,2.75
2024-12-19,MAT-0145,CHINA-WAREHOUSE,Truck,CST-00973,19.5
2024-12-20,MAT-0244,SINGAPORE-WAREHOUSE,Marine,CST-01333,24.75
2024-12-20,MAT-0307,SINGAPORE-WAREHOUSE,Marine,CST-01195,25.5
2024-12-20,MAT-0264,CHINA-WAREHOUSE,Truck,CST-00002,49.51
2024-12-20,MAT-0266,CHINA-WAREHOUSE,Truck,CST-00277,24.75
2024-12-20,MAT-0268,CHINA-WAREHOUSE,Truck,CST-00003,51.0
2024-12-20,MAT-0276,CHINA-WAREHOUSE,Truck,CST-00059,24.75
2024-12-20,MAT-0287,CHINA-WAREHOUSE,Truck,CST-00959,0.5
2024-12-20,MAT-0340,CHINA-WAREHOUSE,Truck,CST-00975,24.75
2024-12-20,MAT-0389,CHINA-WAREHOUSE,Truck,CST-00492,51.0
2024-12-20,MAT-0340,SINGAPORE-WAREHOUSE,Marine,CST-01269,24.75
2024-12-20,MAT-0340,SINGAPORE-WAREHOUSE,Marine,CST-01292,49.5
2024-12-20,MAT-0340,SINGAPORE-WAREHOUSE,Marine,CST-01519,24.75
2024-12-20,MAT-0341,CHINA-WAREHOUSE,Truck,CST-00289,13.75
