Day,MATERIAL_NAME,PLANT_NAME,total_quantity,AdjustedInv
2024-10-16,MAT-0381,SINGAPORE-WAREHOUSE,6.88,2421.2850000000003
2024-10-20,MAT-0381,SINGAPORE-WAREHOUSE,24.75,2446.0350000000003
2024-10-29,MAT-0381,SINGAPORE-WAREHOUSE,24.75,2470.7850000000003
2024-12-29,MAT-0385,SINGAPORE-WAREHOUSE,6.875,7.525
2024-01-13,MAT-0386,SINGAPORE-WAREHOUSE,24.75,256.0
2024-01-28,MAT-0386,SINGAPORE-WAREHOUSE,11.0,267.0
2024-02-25,MAT-0386,SINGAPORE-WAREHOUSE,11.0,278.0
2024-09-23,MAT-0386,SINGAPORE-WAREHOUSE,2.75,280.75
2024-01-12,MAT-0390,SINGAPORE-WAREHOUSE,2.0100000000000002,230.35999999999999
2024-01-15,MAT-0390,SINGAPORE-WAREHOUSE,2.75,233.10999999999999
2024-01-21,MAT-0390,SINGAPORE-WAREHOUSE,24.75,257.86
2024-02-06,MAT-0390,SINGAPORE-WAREHOUSE,49.5,307.36
2024-02-13,MAT-0390,SINGAPORE-WAREHOUSE,49.5,356.86
2024-02-21,MAT-0390,SINGAPORE-WAREHOUSE,24.75,381.61
2024-03-04,MAT-0390,SINGAPORE-WAREHOUSE,49.5,431.11
2024-03-14,MAT-0390,SINGAPORE-WAREHOUSE,74.25,505.36
2024-03-29,MAT-0390,SINGAPORE-WAREHOUSE,49.5,554.86
2024-03-29,MAT-0390,SINGAPORE-WAREHOUSE,5.5,560.36
2024-04-04,MAT-0390,SINGAPORE-WAREHOUSE,24.75,585.11
2024-04-06,MAT-0390,SINGAPORE-WAREHOUSE,24.75,609.86
2024-04-08,MAT-0390,SINGAPORE-WAREHOUSE,49.5,659.36
2024-04-13,MAT-0390,SINGAPORE-WAREHOUSE,49.5,708.86
2024-04-14,MAT-0390,SINGAPORE-WAREHOUSE,24.75,733.61
2024-04-18,MAT-0390,SINGAPORE-WAREHOUSE,24.75,758.36
2024-05-01,MAT-0390,SINGAPORE-WAREHOUSE,24.75,783.11
2024-05-10,MAT-0390,SINGAPORE-WAREHOUSE,49.5,832.61
2024-05-29,MAT-0390,SINGAPORE-WAREHOUSE,49.5,882.11
2024-07-19,MAT-0390,SINGAPORE-WAREHOUSE,24.75,906.86
2024-07-21,MAT-0390,SINGAPORE-WAREHOUSE,24.75,931.61
2024-08-01,MAT-0390,SINGAPORE-WAREHOUSE,74.25,1005.86
2024-08-01,MAT-0390,SINGAPORE-WAREHOUSE,24.75,1030.61
2024-08-03,MAT-0390,SINGAPORE-WAREHOUSE,24.75,1055.36
2024-08-03,MAT-0390,SINGAPORE-WAREHOUSE,49.5,1104.86
2024-08-04,MAT-0390,SINGAPORE-WAREHOUSE,49.5,1154.36
2024-08-04,MAT-0390,SINGAPORE-WAREHOUSE,24.75,1179.11
2024-08-05,MAT-0390,SINGAPORE-WAREHOUSE,49.5,1228.61
2024-08-06,MAT-0390,SINGAPORE-WAREHOUSE,24.75,1253.36
2024-08-09,MAT-0390,SINGAPORE-WAREHOUSE,49.5,1302.86
2024-08-09,MAT-0390,SINGAPORE-WAREHOUSE,49.5,1352.36
2024-08-13,MAT-0390,SINGAPORE-WAREHOUSE,24.75,1377.11
2024-08-14,MAT-0390,SINGAPORE-WAREHOUSE,49.5,1426.61
2024-08-14,MAT-0390,SINGAPORE-WAREHOUSE,24.75,1451.36
2024-08-15,MAT-0390,SINGAPORE-WAREHOUSE,24.75,1476.11
2024-08-26,MAT-0390,SINGAPORE-WAREHOUSE,24.75,1500.86
2024-08-27,MAT-0390,SINGAPORE-WAREHOUSE,24.75,1525.61
2024-09-07,MAT-0390,SINGAPORE-WAREHOUSE,49.5,1575.11
2024-09-19,MAT-0390,SINGAPORE-WAREHOUSE,2.75,1577.86
2024-09-29,MAT-0390,SINGAPORE-WAREHOUSE,9.6,1587.4599999999998
2024-10-03,MAT-0390,SINGAPORE-WAREHOUSE,1.15,1588.61
2024-10-16,MAT-0390,SINGAPORE-WAREHOUSE,11.0,1599.61
2024-07-18,MAT-0392,SINGAPORE-WAREHOUSE,24.75,50.9
2024-09-09,MAT-0392,SINGAPORE-WAREHOUSE,24.75,75.65
2024-09-23,MAT-0392,SINGAPORE-WAREHOUSE,74.25,149.9
2024-11-27,MAT-0392,SINGAPORE-WAREHOUSE,22.0,171.9
2024-08-03,MAT-0393,SINGAPORE-WAREHOUSE,1.375,197.9
2024-09-09,MAT-0394,SINGAPORE-WAREHOUSE,49.5,74.25
2024-09-09,MAT-0394,SINGAPORE-WAREHOUSE,48.129999999999995,122.38
2024-09-11,MAT-0394,SINGAPORE-WAREHOUSE,49.5,171.88
2024-09-18,MAT-0394,SINGAPORE-WAREHOUSE,74.25,246.13
2024-09-19,MAT-0394,SINGAPORE-WAREHOUSE,24.75,270.88
2024-01-29,MAT-0396,SINGAPORE-WAREHOUSE,1.3,140.05
2024-04-14,MAT-0396,SINGAPORE-WAREHOUSE,5.5,145.55
2024-04-16,MAT-0396,SINGAPORE-WAREHOUSE,0.5,146.05
2024-06-10,MAT-0396,SINGAPORE-WAREHOUSE,22.025,168.075
2024-11-15,MAT-0397,SINGAPORE-WAREHOUSE,0.8,24.875
2024-03-31,MAT-0398,SINGAPORE-WAREHOUSE,89.84,206.113
2024-07-19,MAT-0398,SINGAPORE-WAREHOUSE,72.38,278.493
2024-10-11,MAT-0398,SINGAPORE-WAREHOUSE,19.34,297.83299999999997
2024-10-14,MAT-0398,SINGAPORE-WAREHOUSE,15.17,313.003
2024-12-31,MAT-0398,SINGAPORE-WAREHOUSE,48.11,361.11299999999994
2024-01-01,MAT-0413,SINGAPORE-WAREHOUSE,0.5,47.0
2024-01-08,MAT-0413,SINGAPORE-WAREHOUSE,24.75,71.75
2024-01-11,MAT-0413,SINGAPORE-WAREHOUSE,24.75,96.5
2024-01-11,MAT-0413,SINGAPORE-WAREHOUSE,24.75,121.25
2024-01-12,MAT-0413,SINGAPORE-WAREHOUSE,24.75,146.0
2024-01-13,MAT-0413,SINGAPORE-WAREHOUSE,24.75,170.75
2024-01-17,MAT-0413,SINGAPORE-WAREHOUSE,74.25,245.0
2024-01-17,MAT-0413,SINGAPORE-WAREHOUSE,99.0,344.0
2024-01-17,MAT-0413,SINGAPORE-WAREHOUSE,24.75,368.75
2024-01-21,MAT-0413,SINGAPORE-WAREHOUSE,24.75,393.5
2024-01-22,MAT-0413,SINGAPORE-WAREHOUSE,24.75,418.25
2024-01-27,MAT-0413,SINGAPORE-WAREHOUSE,24.75,443.0
2024-01-28,MAT-0413,SINGAPORE-WAREHOUSE,24.75,467.75
2024-01-29,MAT-0413,SINGAPORE-WAREHOUSE,24.75,492.5
2024-01-29,MAT-0413,SINGAPORE-WAREHOUSE,0.2,492.7
2024-02-03,MAT-0413,SINGAPORE-WAREHOUSE,6.875,499.575
2024-02-03,MAT-0413,SINGAPORE-WAREHOUSE,9.625,509.2
2024-02-15,MAT-0413,SINGAPORE-WAREHOUSE,11.0,520.2
2024-02-17,MAT-0413,SINGAPORE-WAREHOUSE,6.875,527.075
2024-02-17,MAT-0413,SINGAPORE-WAREHOUSE,24.75,551.825
2024-02-18,MAT-0413,SINGAPORE-WAREHOUSE,49.5,601.325
2024-02-19,MAT-0413,SINGAPORE-WAREHOUSE,24.75,626.075
2024-02-20,MAT-0413,SINGAPORE-WAREHOUSE,24.75,650.825
2024-02-21,MAT-0413,SINGAPORE-WAREHOUSE,49.5,700.325
2024-02-22,MAT-0413,SINGAPORE-WAREHOUSE,1.38,701.705
2024-02-23,MAT-0413,SINGAPORE-WAREHOUSE,24.75,726.455
2024-02-24,MAT-0413,SINGAPORE-WAREHOUSE,24.75,751.205
2024-03-03,MAT-0413,SINGAPORE-WAREHOUSE,12.375,763.58
2024-03-09,MAT-0413,SINGAPORE-WAREHOUSE,24.75,788.33
2024-03-25,MAT-0413,SINGAPORE-WAREHOUSE,24.75,813.08
2024-03-29,MAT-0413,SINGAPORE-WAREHOUSE,24.75,837.83
2024-04-08,MAT-0413,SINGAPORE-WAREHOUSE,8.25,846.08
2024-04-10,MAT-0413,SINGAPORE-WAREHOUSE,24.75,870.83
2024-04-11,MAT-0413,SINGAPORE-WAREHOUSE,24.75,895.58
2024-04-12,MAT-0413,SINGAPORE-WAREHOUSE,24.75,920.33
2024-04-19,MAT-0413,SINGAPORE-WAREHOUSE,5.5,925.83
2024-04-27,MAT-0413,SINGAPORE-WAREHOUSE,24.75,950.58
2024-04-29,MAT-0413,SINGAPORE-WAREHOUSE,9.625,960.205
2024-05-04,MAT-0413,SINGAPORE-WAREHOUSE,24.75,984.955
2024-05-05,MAT-0413,SINGAPORE-WAREHOUSE,24.75,1009.705
2024-05-05,MAT-0413,SINGAPORE-WAREHOUSE,24.75,1034.455
2024-05-11,MAT-0413,SINGAPORE-WAREHOUSE,48.125,1082.58
2024-05-16,MAT-0413,SINGAPORE-WAREHOUSE,1.375,1083.955
2024-05-24,MAT-0413,SINGAPORE-WAREHOUSE,24.75,1108.705
2024-05-29,MAT-0413,SINGAPORE-WAREHOUSE,12.375,1121.08
2024-05-31,MAT-0413,SINGAPORE-WAREHOUSE,5.45,1126.53
2024-06-03,MAT-0413,SINGAPORE-WAREHOUSE,0.15,1126.68
2024-06-13,MAT-0413,SINGAPORE-WAREHOUSE,24.75,1151.43
2024-06-20,MAT-0413,SINGAPORE-WAREHOUSE,49.5,1200.93
2024-06-25,MAT-0413,SINGAPORE-WAREHOUSE,12.375,1213.305
2024-06-29,MAT-0413,SINGAPORE-WAREHOUSE,24.75,1238.055
2024-06-29,MAT-0413,SINGAPORE-WAREHOUSE,24.75,1262.805
2024-07-05,MAT-0413,SINGAPORE-WAREHOUSE,99.0,1361.805
2024-07-05,MAT-0413,SINGAPORE-WAREHOUSE,24.75,1386.555
2024-07-05,MAT-0413,SINGAPORE-WAREHOUSE,11.0,1397.555
2024-07-05,MAT-0413,SINGAPORE-WAREHOUSE,24.75,1422.305
2024-07-06,MAT-0413,SINGAPORE-WAREHOUSE,24.75,1447.055
2024-07-07,MAT-0413,SINGAPORE-WAREHOUSE,49.5,1496.555
2024-07-10,MAT-0413,SINGAPORE-WAREHOUSE,24.75,1521.305
2024-07-13,MAT-0413,SINGAPORE-WAREHOUSE,24.75,1546.055
2024-07-13,MAT-0413,SINGAPORE-WAREHOUSE,11.0,1557.055
2024-07-15,MAT-0413,SINGAPORE-WAREHOUSE,11.0,1568.055
2024-07-18,MAT-0413,SINGAPORE-WAREHOUSE,24.75,1592.805
2024-07-18,MAT-0413,SINGAPORE-WAREHOUSE,1.38,1594.1850000000002
2024-07-21,MAT-0413,SINGAPORE-WAREHOUSE,49.5,1643.6850000000002
2024-07-22,MAT-0413,SINGAPORE-WAREHOUSE,24.75,1668.4350000000002
2024-07-22,MAT-0413,SINGAPORE-WAREHOUSE,24.75,1693.1850000000002
2024-07-26,MAT-0413,SINGAPORE-WAREHOUSE,24.75,1717.9350000000002
2024-07-26,MAT-0413,SINGAPORE-WAREHOUSE,45.375,1763.3100000000002
2024-07-27,MAT-0413,SINGAPORE-WAREHOUSE,49.5,1812.8100000000002
2024-07-27,MAT-0413,SINGAPORE-WAREHOUSE,24.75,1837.5600000000002
2024-07-28,MAT-0413,SINGAPORE-WAREHOUSE,5.5,1843.0600000000002
2024-07-29,MAT-0413,SINGAPORE-WAREHOUSE,24.75,1867.8100000000002
2024-07-29,MAT-0413,SINGAPORE-WAREHOUSE,49.5,1917.3100000000002
2024-07-30,MAT-0413,SINGAPORE-WAREHOUSE,49.5,1966.8100000000002
2024-08-03,MAT-0413,SINGAPORE-WAREHOUSE,49.5,2016.3100000000002
2024-08-04,MAT-0413,SINGAPORE-WAREHOUSE,4.125,2020.4350000000002
2024-08-06,MAT-0413,SINGAPORE-WAREHOUSE,49.5,2069.9350000000004
2024-08-06,MAT-0413,SINGAPORE-WAREHOUSE,99.0,2168.9350000000004
2024-08-11,MAT-0413,SINGAPORE-WAREHOUSE,49.5,2218.4350000000004
2024-08-12,MAT-0413,SINGAPORE-WAREHOUSE,24.75,2243.1850000000004
2024-08-15,MAT-0413,SINGAPORE-WAREHOUSE,6.875,2250.0600000000004
2024-08-17,MAT-0413,SINGAPORE-WAREHOUSE,24.75,2274.8100000000004
2024-08-17,MAT-0413,SINGAPORE-WAREHOUSE,24.75,2299.5600000000004
2024-08-17,MAT-0413,SINGAPORE-WAREHOUSE,24.7,2324.26
2024-08-19,MAT-0413,SINGAPORE-WAREHOUSE,24.75,2349.01
2024-08-23,MAT-0413,SINGAPORE-WAREHOUSE,49.5,2398.51
2024-08-23,MAT-0413,SINGAPORE-WAREHOUSE,24.75,2423.26
2024-08-26,MAT-0413,SINGAPORE-WAREHOUSE,24.75,2448.01
2024-08-26,MAT-0413,SINGAPORE-WAREHOUSE,99.0,2547.01
2024-08-27,MAT-0413,SINGAPORE-WAREHOUSE,12.375,2559.385
2024-08-30,MAT-0413,SINGAPORE-WAREHOUSE,24.75,2584.135
2024-08-30,MAT-0413,SINGAPORE-WAREHOUSE,24.75,2608.885
2024-08-30,MAT-0413,SINGAPORE-WAREHOUSE,49.5,2658.385
2024-08-30,MAT-0413,SINGAPORE-WAREHOUSE,49.5,2707.885
2024-09-02,MAT-0413,SINGAPORE-WAREHOUSE,49.5,2757.385
2024-09-03,MAT-0413,SINGAPORE-WAREHOUSE,1.375,2758.76
2024-09-06,MAT-0413,SINGAPORE-WAREHOUSE,74.25,2833.01
2024-09-06,MAT-0413,SINGAPORE-WAREHOUSE,24.75,2857.76
2024-09-07,MAT-0413,SINGAPORE-WAREHOUSE,49.5,2907.26
2024-09-17,MAT-0413,SINGAPORE-WAREHOUSE,2.75,2910.01
2024-09-17,MAT-0413,SINGAPORE-WAREHOUSE,49.5,2959.51
2024-09-18,MAT-0413,SINGAPORE-WAREHOUSE,0.2,2959.71
2024-09-22,MAT-0413,SINGAPORE-WAREHOUSE,11.0,2970.71
2024-09-25,MAT-0413,SINGAPORE-WAREHOUSE,24.75,2995.46
2024-09-29,MAT-0413,SINGAPORE-WAREHOUSE,12.35,3007.81
2024-10-03,MAT-0413,SINGAPORE-WAREHOUSE,6.875,3014.685
2024-10-04,MAT-0413,SINGAPORE-WAREHOUSE,24.75,3039.435
2024-10-06,MAT-0413,SINGAPORE-WAREHOUSE,9.625,3049.06
2024-10-12,MAT-0413,SINGAPORE-WAREHOUSE,24.75,3073.81
2024-10-15,MAT-0413,SINGAPORE-WAREHOUSE,24.75,3098.56
2024-10-19,MAT-0413,SINGAPORE-WAREHOUSE,24.75,3123.31
2024-11-07,MAT-0413,SINGAPORE-WAREHOUSE,8.25,3131.56
2024-11-08,MAT-0413,SINGAPORE-WAREHOUSE,24.75,3156.31
2024-11-10,MAT-0413,SINGAPORE-WAREHOUSE,11.0,3167.31
2024-11-21,MAT-0413,SINGAPORE-WAREHOUSE,24.75,3192.06
2024-12-05,MAT-0413,SINGAPORE-WAREHOUSE,4.125,3196.185
2024-12-10,MAT-0413,SINGAPORE-WAREHOUSE,24.75,3220.935
2024-12-10,MAT-0413,SINGAPORE-WAREHOUSE,24.75,3245.685
2024-12-13,MAT-0413,SINGAPORE-WAREHOUSE,9.625,3255.31
2024-12-14,MAT-0413,SINGAPORE-WAREHOUSE,24.75,3280.06
2024-12-15,MAT-0413,SINGAPORE-WAREHOUSE,24.75,3304.81
2024-12-15,MAT-0413,SINGAPORE-WAREHOUSE,49.5,3354.31
2024-12-15,MAT-0413,SINGAPORE-WAREHOUSE,49.5,3403.81
2024-12-18,MAT-0413,SINGAPORE-WAREHOUSE,12.375,3416.185
2024-12-26,MAT-0413,SINGAPORE-WAREHOUSE,24.75,3440.935
2024-01-11,MAT-0415,SINGAPORE-WAREHOUSE,24.759999999999998,907.51
2024-01-11,MAT-0415,SINGAPORE-WAREHOUSE,24.75,932.26
2024-01-17,MAT-0415,SINGAPORE-WAREHOUSE,24.75,957.01
2024-01-22,MAT-0415,SINGAPORE-WAREHOUSE,1.275,958.285
2024-02-15,MAT-0415,SINGAPORE-WAREHOUSE,24.75,983.035
2024-02-22,MAT-0415,SINGAPORE-WAREHOUSE,24.75,1007.785
2024-03-06,MAT-0415,SINGAPORE-WAREHOUSE,24.75,1032.535
2024-03-12,MAT-0415,SINGAPORE-WAREHOUSE,49.5,1082.035
2024-03-20,MAT-0415,SINGAPORE-WAREHOUSE,99.0,1181.0349999999999
2024-03-22,MAT-0415,SINGAPORE-WAREHOUSE,24.75,1205.7849999999999
2024-03-23,MAT-0415,SINGAPORE-WAREHOUSE,11.0,1216.7849999999999
2024-03-24,MAT-0415,SINGAPORE-WAREHOUSE,24.75,1241.5349999999999
2024-03-31,MAT-0415,SINGAPORE-WAREHOUSE,24.75,1266.2849999999999
2024-04-26,MAT-0415,SINGAPORE-WAREHOUSE,24.75,1291.0349999999999
2024-04-29,MAT-0415,SINGAPORE-WAREHOUSE,24.75,1315.7849999999999
2024-04-29,MAT-0415,SINGAPORE-WAREHOUSE,6.875,1322.6599999999999
2024-05-09,MAT-0415,SINGAPORE-WAREHOUSE,11.0,1333.6599999999999
2024-05-15,MAT-0415,SINGAPORE-WAREHOUSE,24.76,1358.42
2024-05-31,MAT-0415,SINGAPORE-WAREHOUSE,24.75,1383.17
2024-06-02,MAT-0415,SINGAPORE-WAREHOUSE,11.0,1394.17
2024-06-03,MAT-0415,SINGAPORE-WAREHOUSE,99.0,1493.17
2024-06-23,MAT-0415,SINGAPORE-WAREHOUSE,23.375,1516.545
2024-06-30,MAT-0415,SINGAPORE-WAREHOUSE,5.5,1522.045
2024-07-17,MAT-0415,SINGAPORE-WAREHOUSE,24.75,1546.795
2024-07-22,MAT-0415,SINGAPORE-WAREHOUSE,24.75,1571.545
2024-08-04,MAT-0415,SINGAPORE-WAREHOUSE,49.5,1621.045
2024-08-05,MAT-0415,SINGAPORE-WAREHOUSE,24.75,1645.795
2024-08-06,MAT-0415,SINGAPORE-WAREHOUSE,16.5,1662.295
2024-08-09,MAT-0415,SINGAPORE-WAREHOUSE,74.25,1736.545
2024-08-19,MAT-0415,SINGAPORE-WAREHOUSE,24.75,1761.295
2024-08-28,MAT-0415,SINGAPORE-WAREHOUSE,23.375,1784.67
2024-09-07,MAT-0415,SINGAPORE-WAREHOUSE,49.5,1834.17
2024-09-12,MAT-0415,SINGAPORE-WAREHOUSE,24.75,1858.92
2024-09-13,MAT-0415,SINGAPORE-WAREHOUSE,24.75,1883.67
2024-09-16,MAT-0415,SINGAPORE-WAREHOUSE,49.5,1933.17
2024-09-27,MAT-0415,SINGAPORE-WAREHOUSE,24.75,1957.92
2024-09-27,MAT-0415,SINGAPORE-WAREHOUSE,2.75,1960.67
2024-10-01,MAT-0415,SINGAPORE-WAREHOUSE,24.75,1985.42
2024-10-02,MAT-0415,SINGAPORE-WAREHOUSE,24.75,2010.17
2024-10-03,MAT-0415,SINGAPORE-WAREHOUSE,24.75,2034.92
2024-10-11,MAT-0415,SINGAPORE-WAREHOUSE,12.375,2047.295
2024-10-11,MAT-0415,SINGAPORE-WAREHOUSE,24.75,2072.045
2024-10-12,MAT-0415,SINGAPORE-WAREHOUSE,24.75,2096.795
2024-10-13,MAT-0415,SINGAPORE-WAREHOUSE,24.75,2121.545
2024-10-17,MAT-0415,SINGAPORE-WAREHOUSE,1.375,2122.92
2024-10-29,MAT-0415,SINGAPORE-WAREHOUSE,23.38,2146.3
2024-11-19,MAT-0415,SINGAPORE-WAREHOUSE,49.5,2195.8
2024-11-27,MAT-0415,SINGAPORE-WAREHOUSE,12.38,2208.1800000000003
2024-12-02,MAT-0415,SINGAPORE-WAREHOUSE,49.5,2257.6800000000003
2024-12-03,MAT-0415,SINGAPORE-WAREHOUSE,49.5,2307.1800000000003
2024-12-07,MAT-0415,SINGAPORE-WAREHOUSE,2.7,2309.88
2024-12-17,MAT-0415,SINGAPORE-WAREHOUSE,49.5,2359.38
2024-12-25,MAT-0415,SINGAPORE-WAREHOUSE,49.5,2408.88
2024-12-30,MAT-0415,SINGAPORE-WAREHOUSE,24.75,2433.63
2024-03-23,MAT-0416,SINGAPORE-WAREHOUSE,24.75,560.3
2024-03-28,MAT-0416,SINGAPORE-WAREHOUSE,148.5,708.8
2024-04-01,MAT-0416,SINGAPORE-WAREHOUSE,24.75,733.55
2024-04-16,MAT-0416,SINGAPORE-WAREHOUSE,0.5,734.05
2024-04-17,MAT-0416,SINGAPORE-WAREHOUSE,99.0,833.05
2024-04-22,MAT-0416,SINGAPORE-WAREHOUSE,24.75,857.8
2024-04-26,MAT-0416,SINGAPORE-WAREHOUSE,49.5,907.3
2024-04-27,MAT-0416,SINGAPORE-WAREHOUSE,99.0,1006.3
2024-04-27,MAT-0416,SINGAPORE-WAREHOUSE,99.0,1105.3
2024-04-28,MAT-0416,SINGAPORE-WAREHOUSE,99.0,1204.3
2024-05-08,MAT-0416,SINGAPORE-WAREHOUSE,49.5,1253.8
2024-05-09,MAT-0416,SINGAPORE-WAREHOUSE,49.5,1303.3
2024-05-10,MAT-0416,SINGAPORE-WAREHOUSE,49.5,1352.8
2024-05-12,MAT-0416,SINGAPORE-WAREHOUSE,24.75,1377.55
2024-05-12,MAT-0416,SINGAPORE-WAREHOUSE,49.5,1427.05
2024-05-12,MAT-0416,SINGAPORE-WAREHOUSE,24.75,1451.8
2024-05-16,MAT-0416,SINGAPORE-WAREHOUSE,49.5,1501.3
2024-05-20,MAT-0416,SINGAPORE-WAREHOUSE,99.0,1600.3
2024-05-21,MAT-0416,SINGAPORE-WAREHOUSE,49.5,1649.8
2024-05-23,MAT-0416,SINGAPORE-WAREHOUSE,99.0,1748.8
2024-06-22,MAT-0416,SINGAPORE-WAREHOUSE,99.0,1847.8
2024-07-13,MAT-0416,SINGAPORE-WAREHOUSE,4.125,1851.925
2024-07-22,MAT-0416,SINGAPORE-WAREHOUSE,24.75,1876.675
2024-10-05,MAT-0426,SINGAPORE-WAREHOUSE,25.5,
2024-12-05,MAT-0426,SINGAPORE-WAREHOUSE,127.5,
2024-12-12,MAT-0426,SINGAPORE-WAREHOUSE,25.5,
2024-12-24,MAT-0426,SINGAPORE-WAREHOUSE,255.0,
2024-12-24,MAT-0426,SINGAPORE-WAREHOUSE,153.0,
2024-12-25,MAT-0426,SINGAPORE-WAREHOUSE,306.0,
2024-12-26,MAT-0426,SINGAPORE-WAREHOUSE,178.5,
2024-12-27,MAT-0426,SINGAPORE-WAREHOUSE,102.0,
2024-12-29,MAT-0426,SINGAPORE-WAREHOUSE,76.5,
2024-12-31,MAT-0426,SINGAPORE-WAREHOUSE,255.0,
2024-12-31,MAT-0426,SINGAPORE-WAREHOUSE,102.0,
2024-01-09,MAT-0428,SINGAPORE-WAREHOUSE,24.75,266.625
2024-01-10,MAT-0428,SINGAPORE-WAREHOUSE,49.5,316.125
2024-01-21,MAT-0428,SINGAPORE-WAREHOUSE,247.5,563.625
2024-01-22,MAT-0428,SINGAPORE-WAREHOUSE,49.5,613.125
2024-01-22,MAT-0428,SINGAPORE-WAREHOUSE,99.0,712.125
2024-01-23,MAT-0428,SINGAPORE-WAREHOUSE,49.5,761.625
2024-01-24,MAT-0428,SINGAPORE-WAREHOUSE,49.5,811.125
2024-01-25,MAT-0428,SINGAPORE-WAREHOUSE,24.75,835.875
2024-01-26,MAT-0428,SINGAPORE-WAREHOUSE,24.75,860.625
2024-01-29,MAT-0428,SINGAPORE-WAREHOUSE,24.75,885.375
2024-01-30,MAT-0428,SINGAPORE-WAREHOUSE,24.75,910.125
2024-02-01,MAT-0428,SINGAPORE-WAREHOUSE,49.5,959.625
2024-02-06,MAT-0428,SINGAPORE-WAREHOUSE,49.5,1009.125
2024-02-06,MAT-0428,SINGAPORE-WAREHOUSE,247.5,1256.625
2024-02-11,MAT-0428,SINGAPORE-WAREHOUSE,74.25,1330.875
2024-02-11,MAT-0428,SINGAPORE-WAREHOUSE,24.75,1355.625
2024-02-15,MAT-0428,SINGAPORE-WAREHOUSE,24.75,1380.375
2024-02-19,MAT-0428,SINGAPORE-WAREHOUSE,148.5,1528.875
2024-02-20,MAT-0428,SINGAPORE-WAREHOUSE,49.5,1578.375
2024-02-20,MAT-0428,SINGAPORE-WAREHOUSE,24.75,1603.125
2024-02-20,MAT-0428,SINGAPORE-WAREHOUSE,99.0,1702.125
2024-02-26,MAT-0428,SINGAPORE-WAREHOUSE,24.75,1726.875
2024-02-27,MAT-0428,SINGAPORE-WAREHOUSE,24.75,1751.625
2024-02-28,MAT-0428,SINGAPORE-WAREHOUSE,24.76,1776.385
2024-02-29,MAT-0428,SINGAPORE-WAREHOUSE,24.75,1801.135
2024-03-03,MAT-0428,SINGAPORE-WAREHOUSE,99.0,1900.135
2024-03-05,MAT-0428,SINGAPORE-WAREHOUSE,49.5,1949.635
2024-03-07,MAT-0428,SINGAPORE-WAREHOUSE,123.75,2073.385
2024-03-08,MAT-0428,SINGAPORE-WAREHOUSE,148.5,2221.885
2024-07-05,MAT-0428,SINGAPORE-WAREHOUSE,22.0,2243.885
2024-08-25,MAT-0428,SINGAPORE-WAREHOUSE,49.5,2293.385
2024-08-28,MAT-0428,SINGAPORE-WAREHOUSE,99.0,2392.385
2024-08-30,MAT-0428,SINGAPORE-WAREHOUSE,49.5,2441.885
2024-09-02,MAT-0428,SINGAPORE-WAREHOUSE,99.0,2540.885
2024-09-02,MAT-0428,SINGAPORE-WAREHOUSE,24.75,2565.635
2024-09-04,MAT-0428,SINGAPORE-WAREHOUSE,24.75,2590.385
2024-09-12,MAT-0428,SINGAPORE-WAREHOUSE,74.25,2664.635
2024-09-19,MAT-0428,SINGAPORE-WAREHOUSE,198.0,2862.635
2024-09-20,MAT-0428,SINGAPORE-WAREHOUSE,99.0,2961.635
2024-10-21,MAT-0428,SINGAPORE-WAREHOUSE,49.5,3011.135
2024-12-25,MAT-0428,SINGAPORE-WAREHOUSE,49.5,3060.635
2024-12-29,MAT-0428,SINGAPORE-WAREHOUSE,99.0,3159.635
2024-12-31,MAT-0428,SINGAPORE-WAREHOUSE,247.5,3407.135
